,x,y,z
0,0,3,314
1,0,2,322
2,0,5,317
3,0,6,314
4,0,5,322
5,0,5,307
6,0,5,302
7,0,4,303
8,0,4,285
9,0,5,287
10,0,6,281
11,0,7,275
12,0,5,252
13,0,2,258
14,0,7,238
15,0,4,233
16,0,6,213
17,0,9,206
18,0,8,175
19,0,11,182
20,0,9,148
21,0,9,144
22,0,10,156
23,0,10,128
24,0,11,119
25,0,10,112
26,0,10,84
27,0,16,102
28,0,15,115
29,0,19,105
30,0,21,118
31,0,18,114
32,0,23,110
33,0,20,123
34,0,23,120
35,0,29,105
36,0,27,127
37,0,25,118
38,0,35,132
39,0,37,140
40,0,37,137
41,0,36,125
42,0,48,153
43,0,49,117
44,0,75,141
45,0,56,154
46,0,79,158
47,0,92,157
48,0,97,177
49,0,108,160
50,0,172,177
51,0,167,163
52,0,202,203
53,0,196,222
54,0,254,212
55,0,292,232
56,10,369,277
57,129,417,322
58,408,501,347
59,929,605,466
60,1704,849,614
61,5202,2676,2136
62,4211,2093,259
63,1903,1034,17
64,796,701,11
65,335,546,15
66,54,441,14
67,6,352,14
68,0,355,1
69,0,301,3
70,0,268,6
71,0,218,8
72,0,163,2
73,0,143,6
74,0,132,6
75,0,126,5
76,0,114,4
77,0,88,4
78,0,73,4
79,0,62,5
80,0,53,5
81,0,63,3
82,0,41,7
83,0,31,2
84,0,35,1
85,0,28,2
86,0,27,1
87,0,29,2
88,0,18,1
89,0,25,2
90,0,20,2
91,0,16,0
92,0,32,0
93,0,15,0
94,0,13,1
95,0,10,1
96,0,16,0
97,0,12,0
98,0,7,1
99,0,7,0
100,0,8,0
101,0,11,2
102,0,4,0
103,0,7,0
104,0,2,1
105,0,6,0
106,0,9,1
107,0,5,0
108,0,5,0
109,0,3,0
110,0,6,0
111,0,5,1
112,0,6,0
113,0,3,0
114,0,0,0
115,0,3,0
116,0,4,0
117,0,3,0
118,0,5,0
119,0,3,0
120,0,5,0
121,0,3,0
122,0,3,0
123,0,0,0
