,x,y,z
0,0,4,65
1,0,12,91
2,0,7,161
3,0,18,236
4,0,48,337
5,0,77,548
6,0,79,714
7,0,120,985
8,0,141,1285
9,0,181,1669
10,0,196,2045
11,0,283,2336
12,0,346,2688
13,0,375,3064
14,0,421,3293
15,0,443,3365
16,0,436,3333
17,0,478,3351
18,0,560,3354
19,0,623,3392
20,0,707,3308
21,0,795,3166
22,0,850,3151
23,0,927,3125
24,0,1117,3083
25,0,1268,3087
26,0,1482,2987
27,0,1594,3002
28,0,1602,2956
29,0,1712,2918
30,0,1745,2903
31,0,1723,2873
32,0,1737,2844
33,0,1742,2791
34,0,1771,2802
35,0,1676,2742
36,0,1666,2708
37,0,1706,2742
38,0,1662,2680
39,0,1627,2707
40,0,1610,2674
41,0,1562,2639
42,0,1524,2656
43,0,1562,2641
44,0,1550,2597
45,0,1596,2627
46,0,1557,2617
47,0,1619,2650
48,0,1616,2637
49,1,1639,2708
50,13,1672,2707
51,19,1716,2821
52,24,1805,2849
53,19,1948,2956
54,16,2038,3105
55,101,2280,3267
56,415,2556,3469
57,795,2982,3828
58,1401,3606,4336
59,3138,4672,5182
60,12150,6930,7006
61,80672,20029,17134
62,85214,19733,7044
63,13694,6870,798
64,4475,4700,588
65,2177,3658,486
66,877,3060,439
67,387,2680,427
68,72,2425,426
69,122,2221,373
70,27,2070,364
71,31,1962,361
72,16,1910,342
73,0,1835,347
74,0,1784,337
75,0,1770,334
76,0,1740,334
77,0,1710,366
78,0,1689,348
79,0,1693,364
80,0,1722,352
81,0,1735,356
82,0,1714,398
83,0,1700,388
84,0,1727,392
85,0,1759,376
86,0,1748,368
87,0,1749,434
88,0,1763,409
89,0,1732,457
90,0,1780,463
91,0,1735,433
92,0,1604,431
93,0,1663,431
94,0,1702,369
95,0,1496,375
96,0,1480,345
97,0,1319,353
98,0,1186,321
99,0,1101,283
100,0,1011,269
101,0,804,265
102,0,652,273
103,0,617,289
104,0,613,286
105,0,516,278
106,0,464,295
107,0,455,250
108,0,398,232
109,0,375,237
110,0,378,169
111,0,338,148
112,0,356,158
113,0,258,138
114,0,175,141
115,0,167,102
116,0,78,81
117,0,90,53
118,0,51,27
119,0,19,41
120,0,32,16
121,0,17,6
122,0,8,4
123,0,1,2
