,vx,vy,vz,x,y,z
0,6,0,0,0,0,0
1,3,0,0,0,0,0
2,3,0,0,0,0,0
3,7,0,0,0,0,0
4,5,0,0,0,0,0
5,2,0,0,0,0,0
6,4,0,0,0,0,0
7,2,0,0,0,0,0
8,5,0,0,0,0,0
9,17,0,0,0,0,0
10,16,0,5,0,0,0
11,14,0,54,0,0,0
12,6,43,322,0,0,0
13,4,136,309,0,0,0
14,4,75,333,0,0,0
15,1,90,531,0,0,0
16,1,207,616,0,0,0
17,5,275,393,0,0,0
18,12,458,461,0,0,0
19,5,635,579,0,0,0
20,5,618,446,0,0,0
21,11,583,398,0,0,0
22,38,872,353,0,0,0
23,50,735,577,0,0,0
24,114,714,572,0,0,0
25,250,722,654,0,0,0
26,440,636,765,0,0,0
27,780,663,523,0,0,0
28,826,856,550,0,0,0
29,887,945,530,0,0,0
30,1044,894,567,0,0,0
31,977,1181,796,0,0,0
32,1211,1381,784,0,0,0
33,1574,1486,919,0,0,0
34,1228,1658,831,0,0,0
35,1020,1762,885,0,0,0
36,1273,2129,1137,0,0,18
37,1398,2232,1123,0,0,391
38,1223,2229,1424,0,0,554
39,1002,2597,1756,0,0,923
40,989,2922,1959,0,157,1012
41,840,2826,2079,0,237,1031
42,938,2648,2284,0,453,1252
43,1009,2652,2461,0,764,4345
44,970,3226,2524,0,1376,5060
45,1016,3670,2923,0,1566,19396
46,1129,3975,3555,0,3320,60260
47,1476,4151,4485,0,3647,89958
48,1885,4561,5210,0,23207,22539
49,2061,4517,6408,0,38862,71159
50,2350,5111,7501,0,105566,116710
51,2818,6449,8945,0,75165,125181
52,3927,7610,10614,0,167401,84881
53,5351,9777,13993,26,118647,209827
54,8480,13003,19727,381,107267,456896
55,15647,19634,29593,413,190051,390230
56,28449,33620,48413,12835,230680,426060
57,53490,60549,84184,191263,235737,481729
58,101273,115000,148065,667216,279261,417260
59,191329,207988,253305,770249,282912,313179
60,340519,353364,407271,714231,312018,382533
61,540269,537387,591152,733382,286484,320714
62,741863,718854,761842,524317,251629,138318
63,877731,837586,852119,506076,376941,149335
64,884675,847570,823514,400953,448781,115999
65,763671,732809,681986,418924,330518,229088
66,562012,552360,491173,158527,250909,238462
67,369233,365766,309476,306456,193143,260024
68,219594,215915,176870,475864,270114,181379
69,120069,119984,95116,100467,306921,162916
70,64796,64972,48823,41475,176266,121427
71,34917,34665,25945,16603,216314,77854
72,19914,21237,14657,0,160582,134489
73,12055,14083,9851,0,226080,50440
74,7602,9425,7272,0,68108,66917
75,5177,7141,5837,0,56337,48054
76,3573,6383,5093,0,55282,3020
77,2379,5584,4405,0,32075,16657
78,1858,5245,3967,0,59106,31034
79,1383,4564,3500,0,57269,3774
80,1273,3591,3358,0,17472,652
81,1014,2886,2893,0,7155,2331
82,1089,2669,2370,0,4327,1697
83,1038,2327,2178,0,4635,1325
84,1132,2103,1715,0,1836,578
85,806,1658,1728,0,1471,273
86,600,1612,1749,0,1071,228
87,803,1566,1543,0,522,216
88,708,1445,1321,0,16,73
89,645,1575,1188,0,0,0
90,555,1219,1234,0,0,0
91,631,1340,1164,0,0,0
92,788,1405,1264,0,0,0
93,621,1311,1195,0,0,0
94,917,1383,1241,0,0,0
95,951,1340,1305,0,0,0
96,1079,1156,1288,0,0,0
97,1273,1135,1185,0,0,0
98,1205,1345,1263,0,0,0
99,825,1350,1300,0,0,0
100,704,1094,1336,0,0,0
101,460,894,1154,0,0,0
102,426,1098,997,0,0,0
103,570,1056,1032,0,0,0
104,539,947,1148,0,0,0
105,403,1096,915,0,0,0
106,429,690,770,0,0,0
107,524,752,594,0,0,0
108,397,456,381,0,0,0
109,283,366,239,0,0,0
110,288,273,206,0,0,0
111,213,243,141,0,0,0
112,206,218,153,0,0,0
113,114,226,192,0,0,0
114,216,116,127,0,0,0
115,277,52,16,0,0,0
116,277,6,33,0,0,0
117,117,16,97,0,0,0
118,100,0,60,0,0,0
119,74,0,55,0,0,0
120,92,0,52,0,0,0
121,119,0,46,0,0,0
122,124,0,45,0,0,0
123,76,0,20,0,0,0
124,118,0,4,0,0,0
125,162,0,6,0,0,0
126,110,0,13,0,0,0
127,49,0,6,0,0,0
