0,694568
1,4613781
2,11237581
3,18561246
4,24564798
5,27785156
6,27805990
7,24954943
8,20414362
9,15247483
10,10479872
11,6645586
12,3899845
13,2115343
14,1064874
15,503227
16,222670
17,92923
18,37341
19,14377
20,5794
21,2114
22,986
23,451
24,254
25,164
26,139
27,95
28,59
29,77
30,102
31,124
32,126
33,276
34,401
35,446
36,362
37,374
38,369
39,280
40,221
41,242
42,362
43,255
44,313
45,223
46,156
47,165
48,146
49,69
50,170
51,115
52,60
53,112
54,191
55,301
56,262
57,295
58,320
59,403
60,393
61,515
62,304
63,127
64,168
65,209
66,227
67,159
68,265
69,255
70,149
71,154
72,250
73,143
74,96
75,202
76,141
77,147
78,94
79,57
80,39
81,112
82,245
83,297
84,396
85,458
86,601
87,583
88,326
89,276
90,367
91,348
92,224
93,165
94,96
95,47
96,48
97,59
98,86
99,160
100,87
101,102
102,48
103,45
104,31
105,57
106,159
107,51
108,58
109,63
110,15
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
