,x,y,z
0,17,60,47
1,24,87,96
2,24,106,140
3,32,167,113
4,31,197,174
5,35,232,180
6,42,258,253
7,47,197,156
8,53,132,268
9,65,216,307
10,79,221,302
11,87,223,296
12,116,234,300
13,133,286,370
14,158,280,492
15,177,254,597
16,216,280,735
17,258,371,866
18,314,364,1030
19,404,390,1095
20,518,460,1330
21,644,481,1595
22,773,512,1900
23,988,631,2220
24,1245,745,2785
25,1487,820,3248
26,1867,958,3716
27,2321,1144,4546
28,2768,1266,4793
29,3293,1436,5268
30,3866,1360,5937
31,4387,1764,5866
32,5465,1865,6070
33,6316,2059,6212
34,7207,1893,6059
35,8200,1925,6098
36,9116,1888,5911
37,9773,1949,5916
38,9915,1844,6060
39,9927,2010,5927
40,9132,2017,6067
41,8432,2013,6318
42,7399,2186,6593
43,6653,2534,6818
44,6031,2823,6790
45,5412,2805,6436
46,4842,3073,6666
47,4419,3148,6269
48,4148,3068,5931
49,3848,3254,6096
50,3590,3404,5985
51,3445,3816,6016
52,3512,3830,6409
53,3568,3794,6713
54,3347,4369,7086
55,3769,5198,7795
56,3415,4536,9697
57,3469,4380,11458
58,4215,8123,15992
59,6058,12970,20730
60,5629,25936,40788
61,25403,87014,75209
62,27225,100072,33375
63,8300,22453,10606
64,5925,12012,9625
65,3997,5204,5005
66,3876,6306,1848
67,4143,5777,3885
68,3664,4169,1334
69,3822,3436,1764
70,3496,3634,1105
71,3602,4555,700
72,3719,4349,685
73,3946,4232,714
74,4180,3764,703
75,4414,3281,760
76,4759,3146,796
77,5361,2613,762
78,5744,2557,738
79,6272,2506,874
80,7038,2404,816
81,7720,2431,665
82,8683,2503,651
83,9850,2638,750
84,10464,2376,713
85,11151,2456,723
86,11484,2496,698
87,10225,2303,721
88,9501,2410,729
89,8693,2438,603
90,7610,2289,628
91,6141,2340,559
92,5391,2162,579
93,4491,2232,553
94,3883,2035,570
95,3346,1769,546
96,2852,1698,493
97,2251,1416,479
98,1839,1354,425
99,1495,1025,474
100,1204,975,399
101,971,824,391
102,775,757,302
103,617,613,323
104,511,510,273
105,401,352,266
106,332,315,266
107,268,268,132
108,223,244,146
109,188,162,104
110,152,168,127
111,131,115,144
112,116,126,120
113,97,116,139
114,81,138,106
115,66,119,148
116,57,116,130
117,54,152,97
118,52,130,71
119,43,73,235
120,34,94,115
121,32,47,69
122,29,41,169
123,24,16,101
