,x,y,z
0,40,0,0
1,59,0,0
2,51,0,0
3,47,1,0
4,56,0,1
5,61,0,0
6,57,0,2
7,52,0,1
8,70,0,1
9,64,0,0
10,55,0,2
11,82,0,1
12,69,0,1
13,73,0,0
14,83,0,2
15,72,1,2
16,90,1,0
17,82,1,2
18,102,1,1
19,91,1,4
20,111,1,4
21,92,1,3
22,125,1,7
23,97,1,10
24,136,1,10
25,133,7,13
26,133,2,18
27,152,7,22
28,164,2,25
29,166,6,26
30,159,5,29
31,258,3,30
32,408,7,46
33,654,5,42
34,1065,7,49
35,1636,12,84
36,2085,11,80
37,2598,12,98
38,3172,25,111
39,3519,24,180
40,4218,46,212
41,4681,65,365
42,5449,165,624
43,6099,252,1083
44,6446,371,1576
45,6800,621,2211
46,7180,833,3225
47,7588,1009,4066
48,7748,1415,4787
49,7814,1759,5631
50,8637,2109,6033
51,12737,2369,6869
52,20646,3036,9503
53,31153,4360,14480
54,42534,6126,18681
55,58676,7823,22987
56,77919,9951,25250
57,72810,12430,27245
58,56761,15238,31548
59,45308,22121,39150
60,42056,34210,57338
61,99917,538730,642091
62,118933,580222,385079
63,48588,43630,17386
64,52190,22496,11976
65,64554,15387,9796
66,82810,11520,8413
67,88072,10609,7734
68,66038,9184,6017
69,47250,7900,5102
70,34248,6240,3944
71,22599,4109,2605
72,14119,3016,1814
73,9757,2673,1572
74,8876,2469,1418
75,8660,2171,1309
76,8737,1797,962
77,8232,1381,773
78,7943,935,545
79,7453,674,311
80,6603,429,234
81,5610,336,131
82,5428,202,59
83,4573,138,45
84,4279,134,65
85,3356,69,43
86,2867,84,24
87,2276,53,13
88,1717,41,16
89,1155,27,7
90,718,50,17
91,460,31,11
92,283,27,4
93,187,17,7
94,184,14,2
95,186,11,4
96,147,12,4
97,155,11,3
98,156,7,1
99,128,6,2
100,135,6,1
101,121,3,3
102,114,3,1
103,120,1,1
104,102,3,1
105,104,2,2
106,95,1,0
107,91,2,0
108,100,0,1
109,89,1,1
110,83,0,0
111,68,1,2
112,86,1,0
113,75,3,1
114,72,0,0
115,78,0,0
116,64,0,1
117,72,1,0
118,62,0,0
119,69,0,0
120,53,0,0
121,54,1,0
122,57,1,0
123,50,0,0
