0,581726
1,3702335
2,8285926
3,12154165
4,13645848
5,12615122
6,9930013
7,6782398
8,4132051
9,2256939
10,1121596
11,509186
12,216618
13,89492
14,37120
15,17516
16,8501
17,4394
18,2614
19,1670
20,1151
21,1102
22,920
23,1010
24,1180
25,1256
26,1058
27,1324
28,1445
29,1442
30,1623
31,1495
32,1561
33,1552
34,1657
35,1833
36,1788
37,1789
38,1426
39,1577
40,1223
41,1230
42,1226
43,1370
44,1342
45,1169
46,996
47,1066
48,1387
49,1112
50,995
51,950
52,1055
53,1055
54,1236
55,1514
56,1162
57,1425
58,1249
59,1646
60,1377
61,1137
62,931
63,977
64,913
65,1090
66,1022
67,1064
68,957
69,988
70,981
71,1140
72,1172
73,1092
74,957
75,1065
76,1195
77,1157
78,1000
79,1094
80,1068
81,1110
82,1135
83,1261
84,1119
85,1278
86,1618
87,1683
88,1805
89,1869
90,1760
91,1686
92,1281
93,1216
94,1026
95,1044
96,1099
97,1301
98,1375
99,1235
100,1186
101,1292
102,1314
103,1223
104,1147
105,1200
106,1257
107,1213
108,1214
109,1406
110,1429
111,1163
112,1142
113,1161
114,1163
115,1268
116,1193
117,1328
118,1133
119,1177
120,1180
121,1180
122,1124
123,1064
124,1264
125,1248
126,1149
127,979
