,x,y,z
0,3,0,1
1,8,2,7
2,6,1,6
3,10,1,4
4,3,3,12
5,9,2,20
6,6,3,23
7,17,9,32
8,7,10,34
9,12,16,58
10,16,27,76
11,16,36,94
12,19,45,117
13,21,52,159
14,17,69,186
15,21,80,242
16,20,110,312
17,28,134,381
18,26,196,469
19,38,248,596
20,30,306,696
21,38,386,903
22,50,442,1045
23,37,516,1385
24,49,652,1641
25,64,949,2159
26,77,1132,2783
27,74,1349,3356
28,87,2029,4470
29,99,2322,5073
30,114,3050,5789
31,139,3048,6304
32,168,3830,7012
33,202,3960,7303
34,239,4052,7072
35,322,3898,7301
36,400,3973,7019
37,549,3800,7090
38,771,3520,7801
39,1111,3546,8677
40,1813,3735,9529
41,2983,3337,10865
42,4643,3476,12722
43,6698,3716,14435
44,9872,4331,15885
45,13675,4820,16630
46,18092,5607,18436
47,19100,5941,19392
48,17696,6709,20300
49,16404,6598,21213
50,14923,7523,21260
51,12891,7876,21772
52,11374,8923,21928
53,10601,9275,23087
54,10117,11330,21555
55,9310,10386,19105
56,9041,10443,19021
57,8493,10759,20077
58,10029,14219,23359
59,8972,19235,26750
60,15494,32898,27725
61,99240,99181,50638
62,81608,99761,31724
63,20356,30246,13080
64,12310,13356,9186
65,8918,10646,1567
66,8331,10655,1441
67,8224,12098,2862
68,8906,10127,1260
69,9679,8952,1221
70,10267,8503,1464
71,11591,8443,1842
72,12872,8307,1881
73,14810,7542,1685
74,15877,6501,1507
75,16722,6052,1318
76,17012,5246,1113
77,16344,4975,1016
78,12758,4069,1062
79,9887,3326,988
80,6414,3521,1175
81,4618,3281,1119
82,2919,3543,1225
83,1869,3525,1278
84,1163,3383,1329
85,778,3663,1381
86,535,3732,1293
87,407,3489,1286
88,311,3557,1464
89,246,3538,1408
90,201,3506,1455
91,169,3259,1198
92,132,2713,1215
93,113,2325,1151
94,96,1873,1128
95,89,1604,803
96,83,1270,711
97,72,862,664
98,63,961,585
99,53,697,441
100,47,565,367
101,49,422,321
102,39,361,173
103,30,248,192
104,34,197,142
105,33,144,107
106,22,119,104
107,29,91,79
108,16,89,69
109,27,65,60
110,20,60,49
111,18,42,40
112,19,32,26
113,12,20,15
114,16,16,16
115,16,8,9
116,7,10,10
117,11,5,9
118,9,4,5
119,9,1,3
120,6,5,2
121,7,0,0
122,7,1,1
123,5,1,2
