,x,y,z
0,0,9,102
1,0,11,121
2,0,18,122
3,0,15,140
4,0,14,139
5,0,19,156
6,0,23,150
7,0,23,171
8,0,21,157
9,0,26,174
10,0,28,164
11,0,27,180
12,0,28,171
13,0,29,188
14,0,39,187
15,0,29,191
16,0,38,193
17,0,34,207
18,0,39,190
19,0,37,203
20,0,39,214
21,0,48,204
22,0,51,222
23,0,42,199
24,0,46,224
25,0,55,231
26,0,48,213
27,0,53,242
28,0,54,245
29,0,61,224
30,0,65,244
31,0,66,251
32,0,72,248
33,0,76,254
34,0,74,260
35,0,81,261
36,0,86,268
37,0,95,275
38,0,98,271
39,0,108,283
40,0,106,305
41,0,115,276
42,0,136,317
43,0,137,318
44,0,160,315
45,0,173,320
46,0,183,348
47,0,215,356
48,0,227,355
49,0,256,378
50,0,264,389
51,0,299,400
52,0,318,433
53,0,341,439
54,0,374,464
55,0,427,521
56,0,499,555
57,4,565,623
58,39,677,713
59,94,861,916
60,792,1365,1283
61,12008,4270,3575
62,11323,3218,1490
63,866,1121,285
64,179,739,118
65,30,597,114
66,3,525,90
67,0,432,83
68,0,392,77
69,0,334,107
70,0,314,68
71,0,262,37
72,0,239,34
73,0,218,38
74,0,217,30
75,0,193,31
76,0,169,37
77,0,174,37
78,0,150,19
79,0,139,18
80,0,129,26
81,0,112,19
82,0,124,21
83,0,107,24
84,0,104,22
85,0,108,24
86,0,95,23
87,0,92,24
88,0,88,27
89,0,81,31
90,0,80,46
91,0,65,26
92,0,70,28
93,0,56,34
94,0,53,48
95,0,54,14
96,0,44,18
97,0,49,20
98,0,48,31
99,0,40,34
100,0,42,31
101,0,38,16
102,0,38,12
103,0,31,13
104,0,31,11
105,0,29,13
106,0,24,14
107,0,25,13
108,0,28,13
109,0,21,29
110,0,21,3
111,0,20,1
112,0,18,5
113,0,19,4
114,0,16,2
115,0,11,1
116,0,14,2
117,0,16,1
118,0,10,1
119,0,9,1
120,0,11,1
121,0,8,1
122,0,6,1
123,0,5,1
