,x,y,z
0,1,1,16
1,0,5,23
2,0,1,33
3,0,10,35
4,1,6,37
5,1,12,80
6,0,27,142
7,2,68,204
8,1,98,265
9,1,108,364
10,0,159,621
11,1,222,722
12,1,223,1015
13,3,196,1511
14,4,431,1774
15,1,392,2448
16,1,383,3232
17,4,737,4426
18,4,872,5704
19,1,1269,7523
20,7,1739,8307
21,3,1975,10665
22,5,2854,11751
23,4,3637,11896
24,5,4171,12621
25,6,4451,12653
26,11,5001,11645
27,9,5263,10913
28,13,5749,10670
29,16,5611,9467
30,19,5720,8471
31,27,5168,8009
32,28,5205,7513
33,24,4821,6901
34,57,4468,6731
35,57,4033,6295
36,59,3840,5917
37,172,3824,5878
38,196,3473,5794
39,322,3202,5748
40,310,3184,5458
41,380,2715,5515
42,577,3127,5611
43,473,2637,6279
44,629,2502,6610
45,717,2386,6526
46,805,2322,6303
47,1070,2283,5424
48,1199,2311,5510
49,1406,2327,5356
50,1924,2434,5303
51,2626,2410,4967
52,3537,2497,4833
53,4100,2645,4934
54,3941,3494,5005
55,3869,3682,5407
56,5426,3907,5715
57,5452,4407,5692
58,6401,5259,6105
59,8389,6958,6897
60,15003,10802,8644
61,122190,27862,18783
62,114031,31235,9392
63,22157,11777,1559
64,12450,7326,841
65,9146,5984,704
66,7266,4627,622
67,6717,4403,595
68,7931,3286,590
69,5037,2943,575
70,5597,2696,585
71,4748,2646,584
72,3514,2410,596
73,2892,2346,591
74,2270,2271,603
75,1710,2329,638
76,1416,2284,648
77,1243,2194,647
78,989,2416,614
79,813,2536,767
80,917,2609,796
81,932,2631,727
82,799,2621,838
83,736,3081,919
84,645,3398,1018
85,627,3474,1063
86,344,3915,1081
87,263,4276,1129
88,156,4413,1405
89,154,4624,1524
90,97,4820,1691
91,73,5923,1684
92,71,6113,1897
93,55,6227,1973
94,42,6689,2149
95,35,7131,1884
96,27,7123,2006
97,27,6747,1533
98,20,6447,1729
99,17,5382,1705
100,16,5150,1573
101,12,4376,1366
102,14,3458,1381
103,11,2548,824
104,7,1935,695
105,9,1136,542
106,5,1211,515
107,7,754,393
108,7,585,331
109,3,388,270
110,5,428,193
111,2,202,172
112,5,207,110
113,4,115,93
114,3,71,80
115,3,46,69
116,4,16,37
117,1,5,21
118,1,3,18
119,2,3,12
120,1,4,7
121,4,1,2
122,1,5,3
123,0,2,0
