,vx,vy,vz,x,y,z
0,3,0,0,5,20,53
1,4,0,4,24,50,209
2,4,0,36,38,65,347
3,7,0,64,58,92,449
4,13,4,100,69,99,582
5,11,0,120,77,108,674
6,27,7,172,112,104,764
7,9,10,201,120,114,815
8,21,13,234,108,106,855
9,28,15,253,97,103,922
10,37,3,358,95,105,931
11,36,9,459,96,102,994
12,69,7,546,96,108,1037
13,76,13,590,96,98,1042
14,68,28,642,96,99,1089
15,56,51,671,111,100,1095
16,92,36,766,116,95,1115
17,69,57,816,122,99,1098
18,117,76,978,124,105,1116
19,137,147,1198,120,196,1156
20,177,151,1154,122,264,1169
21,279,199,1230,125,177,1197
22,321,308,1306,133,189,1241
23,441,372,1633,136,183,1229
24,473,563,1794,144,184,1262
25,691,687,2031,173,176,1273
26,919,973,2275,241,175,1327
27,1275,1204,2687,191,257,1376
28,1667,1646,3255,219,280,1470
29,2292,2283,3692,221,334,1305
30,3120,3073,4422,273,283,1299
31,4152,4027,5384,444,315,1354
32,5638,5484,6588,469,389,1357
33,7332,7468,8385,510,476,1412
34,9509,9590,10679,580,498,1396
35,12347,12479,13329,727,752,1352
36,15547,15913,16510,895,1073,1418
37,20251,20200,20007,1162,1368,1426
38,25099,25354,24957,1268,1510,1425
39,31318,31909,31058,1724,2187,1517
40,38890,39634,38219,2389,3109,1556
41,48953,48977,46491,3438,3983,1511
42,60490,60777,57160,5527,5790,1715
43,75699,74890,69408,6971,9249,2204
44,91654,90910,82472,11180,15377,3111
45,106105,106036,96244,19943,21978,4277
46,119608,119122,109105,31156,32192,6354
47,131912,131207,120549,47413,49184,9514
48,144577,144312,133791,69682,72034,14264
49,158922,158584,148209,97426,102954,22967
50,174596,173688,164698,133124,140823,37971
51,190250,190832,182322,169001,176154,60759
52,207314,206042,200412,209397,214372,101253
53,224527,224839,219435,248877,254788,175580
54,241427,241433,239821,286063,290811,296400
55,258085,259700,260963,318592,325970,451849
56,276036,276419,281649,352454,353279,584506
57,291835,292795,301192,375516,374804,665590
58,308103,306751,321503,397080,392876,685608
59,319534,320541,339252,414954,411278,675226
60,329941,330337,351862,427456,424544,648345
61,338892,338293,362948,437476,434612,611603
62,343879,344436,367822,440518,439182,582255
63,347080,347273,371434,445472,441241,552900
64,348049,346568,368290,448908,441530,530554
65,343622,345025,362535,445579,437152,521074
66,338508,338412,353666,436767,429764,502998
67,331211,331231,341697,422424,420572,481260
68,318834,318604,326866,410510,410493,449372
69,306395,306667,310397,397665,393283,394120
70,293219,293381,294062,373026,372727,313871
71,277717,277241,274201,347077,345112,224828
72,259943,261025,254672,319869,318883,131494
73,241654,242856,235694,289872,287890,68351
74,223324,225323,216685,254525,256263,34773
75,207099,207378,198191,215055,215406,18388
76,191106,189879,179743,172356,173392,9944
77,174837,174617,163082,135073,134191,5571
78,160313,158500,147887,100557,97672,3253
79,145837,144496,132823,71520,69925,1881
80,131601,131127,120694,50760,48993,939
81,119649,119708,108204,32842,31122,690
82,107135,105751,95589,20258,18727,531
83,90792,90763,81152,12855,11869,506
84,74569,75447,67807,7941,7496,377
85,60506,60762,55859,4754,5134,333
86,48785,49178,45829,3217,3916,279
87,39846,39297,37036,2420,2370,288
88,31487,31440,29683,1760,1753,270
89,25167,24848,24194,1221,1275,271
90,19715,20274,19453,792,1058,271
91,15699,15796,15285,568,695,280
92,12364,12488,11836,516,588,289
93,9424,9659,9199,396,416,297
94,7275,7302,6970,276,382,329
95,5357,5316,5326,281,285,423
96,3846,3953,3844,257,245,318
97,2799,2906,2997,323,301,306
98,2105,2151,2226,147,196,333
99,1552,1590,1562,147,208,329
100,950,1247,1191,123,216,349
101,730,810,841,94,150,430
102,620,598,646,102,169,324
103,420,432,518,95,127,402
104,371,263,427,92,108,388
105,247,224,320,86,96,393
106,169,176,232,89,100,471
107,145,125,147,94,100,489
108,103,69,120,93,105,270
109,81,51,77,94,134,299
110,53,36,24,106,84,280
111,48,56,25,80,84,408
112,38,49,24,80,84,371
113,16,29,23,91,81,289
114,15,42,18,89,71,326
115,17,23,11,92,75,250
116,24,14,8,97,77,309
117,10,11,9,123,74,283
118,16,6,9,95,73,226
119,5,13,5,112,76,218
120,3,11,4,67,80,212
121,1,21,2,64,79,138
122,0,6,2,63,85,119
123,0,4,0,57,102,103
124,0,2,0,52,51,95
125,0,0,0,44,34,87
126,0,0,0,25,31,60
127,0,0,0,10,13,19
