,x,y,z
0,1,0,6
1,1,0,35
2,2,0,27
3,3,0,64
4,3,0,76
5,3,1,81
6,3,33,87
7,3,14,114
8,3,22,91
9,7,49,153
10,8,17,92
11,7,6,142
12,10,39,173
13,9,17,162
14,13,11,255
15,15,22,349
16,17,17,317
17,23,18,387
18,26,50,506
19,28,59,486
20,39,52,563
21,32,58,633
22,58,144,625
23,73,182,792
24,94,227,806
25,104,165,744
26,169,187,945
27,197,153,964
28,230,137,1101
29,352,130,1316
30,372,130,1332
31,603,194,1383
32,462,128,1372
33,641,183,1425
34,663,233,1512
35,793,227,1459
36,709,198,1508
37,770,260,1551
38,747,225,1741
39,742,190,1920
40,793,214,1684
41,763,242,2255
42,814,343,1795
43,797,291,1723
44,665,351,1645
45,711,338,1461
46,624,288,1412
47,528,381,1495
48,508,414,1450
49,473,430,1727
50,433,595,1519
51,411,621,1293
52,399,710,1211
53,385,1118,1139
54,369,1469,1086
55,433,1213,1072
56,550,1252,1092
57,932,1230,1158
58,704,1268,1280
59,575,3932,3134
60,2025,4143,2433
61,6437,11845,7409
62,5893,9655,3053
63,1419,3445,606
64,1126,2089,204
65,991,1565,155
66,1633,1500,159
67,1211,1394,150
68,766,1138,151
69,767,1161,162
70,785,1109,177
71,833,1292,215
72,868,1337,206
73,910,1156,386
74,989,1022,612
75,1006,941,385
76,1140,957,99
77,1246,741,69
78,1230,580,66
79,1373,573,72
80,1304,455,83
81,1436,338,143
82,1485,322,230
83,1969,337,208
84,2012,348,227
85,2338,329,150
86,2069,311,63
87,1920,345,43
88,1781,259,32
89,1367,264,28
90,1276,259,22
91,1026,242,21
92,900,272,22
93,593,307,23
94,523,305,25
95,409,316,27
96,320,304,29
97,263,306,31
98,201,299,34
99,150,296,38
100,118,211,42
101,91,283,46
102,71,305,52
103,59,268,56
104,55,218,61
105,39,178,65
106,36,191,27
107,30,160,0
108,26,91,0
109,20,58,0
110,19,39,0
111,15,26,0
112,12,21,0
113,11,36,0
114,7,10,0
115,4,47,0
116,3,7,0
117,4,14,0
118,2,5,0
119,2,4,0
120,1,8,0
121,2,8,0
122,1,1,0
123,2,0,0
