,x,y,z
0,201,0,0
1,241,0,0
2,315,0,0
3,380,0,0
4,380,0,0
5,571,0,0
6,551,0,0
7,574,0,0
8,588,0,0
9,763,0,0
10,715,0,0
11,1089,0,0
12,929,0,0
13,1091,0,0
14,1198,3,0
15,1226,8,0
16,1127,10,0
17,1415,12,0
18,1388,22,9
19,1344,25,11
20,1559,29,12
21,1643,34,12
22,1791,39,19
23,1856,54,31
24,1958,80,62
25,2095,96,115
26,2274,143,227
27,2255,124,252
28,2265,229,391
29,2234,291,443
30,2222,315,399
31,2391,368,538
32,2485,421,700
33,2404,444,666
34,2506,491,691
35,2435,521,818
36,2432,517,852
37,2411,509,970
38,2567,566,958
39,2970,572,1085
40,3562,616,1042
41,4430,668,1174
42,5390,739,1332
43,6475,893,1552
44,7564,1125,1948
45,8572,1232,2164
46,9659,1363,2281
47,10856,1407,2493
48,12351,1415,2719
49,14636,1574,3002
50,16946,1802,3416
51,18170,2362,3996
52,17833,2528,4326
53,16602,2655,4454
54,15157,3455,4671
55,13725,3862,4868
56,12508,4694,5908
57,11807,5362,6364
58,11381,5625,7300
59,11724,10726,13981
60,13609,21378,38472
61,49065,277920,329305
62,54219,316417,196437
63,15816,14902,16940
64,13191,4346,7139
65,12244,3556,6059
66,12544,3572,4013
67,13450,2664,3478
68,14718,2312,2884
69,16281,2075,2923
70,17873,1789,2743
71,18985,1675,2878
72,19414,1843,2527
73,18072,1541,2530
74,15602,1481,2430
75,13159,1465,2304
76,11532,1350,2049
77,10272,1299,1862
78,9092,1163,1812
79,8024,1052,1587
80,6847,893,1395
81,5708,756,1204
82,4676,688,1191
83,3843,625,1051
84,3143,606,1035
85,2734,593,991
86,2550,653,957
87,2589,536,773
88,2634,573,705
89,2611,461,759
90,2665,386,587
91,2543,429,660
92,2619,384,536
93,2412,399,452
94,2521,211,406
95,2231,279,335
96,2163,219,292
97,2049,143,239
98,2312,148,176
99,2223,65,139
100,2170,52,95
101,1763,30,91
102,1772,36,65
103,1745,25,48
104,1408,25,42
105,1742,18,50
106,1453,44,36
107,1383,1,25
108,1266,17,16
109,1297,1,22
110,994,0,21
111,1103,0,17
112,942,0,9
113,831,0,10
114,776,0,10
115,682,0,7
116,637,0,9
117,517,0,12
118,488,0,6
119,443,0,5
120,340,0,6
121,287,0,4
122,278,0,6
123,223,0,2
