,x,y,z
0,0,6,206
1,0,17,237
2,0,20,247
3,0,23,270
4,0,23,278
5,0,22,294
6,0,31,324
7,0,30,312
8,0,34,340
9,0,30,329
10,0,41,359
11,0,44,348
12,0,40,370
13,0,47,354
14,0,46,390
15,0,57,397
16,0,61,378
17,0,49,418
18,0,75,391
19,0,66,429
20,0,65,410
21,0,77,438
22,0,74,431
23,0,85,451
24,0,92,434
25,0,84,468
26,0,106,450
27,0,100,467
28,0,123,487
29,0,115,491
30,0,120,493
31,0,137,494
32,0,134,519
33,0,142,514
34,0,159,539
35,0,165,519
36,0,184,546
37,0,203,547
38,0,215,601
39,0,216,553
40,0,247,604
41,0,260,604
42,0,268,621
43,0,312,651
44,0,307,631
45,0,338,675
46,0,375,675
47,0,383,730
48,0,425,717
49,0,464,739
50,0,501,776
51,0,552,828
52,0,623,845
53,0,704,911
54,0,772,952
55,0,890,1016
56,0,1004,1104
57,7,1176,1241
58,68,1402,1442
59,361,1764,1802
60,1379,2617,2554
61,24239,8246,7269
62,23207,6617,2529
63,1611,2502,320
64,316,1699,198
65,74,1309,203
66,7,1067,165
67,0,880,152
68,0,786,134
69,0,684,152
70,0,630,125
71,0,578,92
72,0,544,101
73,0,468,82
74,0,436,79
75,0,394,83
76,0,351,87
77,0,323,72
78,0,312,86
79,0,289,88
80,0,268,91
81,0,266,97
82,0,251,95
83,0,225,90
84,0,211,70
85,0,192,74
86,0,185,78
87,0,187,77
88,0,171,57
89,0,150,71
90,0,161,67
91,0,146,74
92,0,141,74
93,0,128,93
94,0,122,66
95,0,109,56
96,0,114,51
97,0,101,49
98,0,97,57
99,0,96,51
100,0,85,61
101,0,82,63
102,0,76,45
103,0,68,58
104,0,68,34
105,0,67,42
106,0,54,34
107,0,57,39
108,0,49,36
109,0,52,40
110,0,44,39
111,0,46,33
112,0,40,34
113,0,46,37
114,0,32,35
115,0,36,41
116,0,30,57
117,0,26,52
118,0,27,16
119,0,23,17
120,0,18,12
121,0,13,12
122,0,14,10
123,0,12,11
