,x,y,z
0,0,256,1556
1,0,753,5626
2,0,1136,7738
3,0,1163,8923
4,0,936,9552
5,0,2134,10532
6,0,2394,11169
7,0,1879,11515
8,0,3177,11959
9,0,5147,12391
10,0,4146,11443
11,0,5324,11831
12,0,5098,10330
13,0,6103,10726
14,0,6080,10974
15,0,5501,11057
16,0,8038,10217
17,0,5094,10735
18,0,8918,10880
19,0,7941,11421
20,0,8173,12569
21,0,5593,13131
22,0,5522,11207
23,0,5358,11099
24,0,6627,11980
25,0,9542,12193
26,0,7551,12233
27,0,6476,11989
28,0,7668,12532
29,0,7090,11276
30,0,6974,10275
31,0,4213,11147
32,0,4801,11641
33,261,4904,12209
34,861,5651,12226
35,338,2314,11354
36,948,1979,11229
37,613,1478,10733
38,927,3618,10673
39,1443,3320,10864
40,2105,2826,10181
41,3065,2135,9920
42,3374,2789,9533
43,3655,1707,13921
44,3534,1020,103896
45,4713,792,271478
46,7074,740,370697
47,6407,3069,601016
48,8450,2241,1474305
49,12620,3195,2275011
50,12059,4402,549121
51,8209,7737,73429
52,11469,15902,34391
53,16034,24309,19450
54,15820,15659,13762
55,20038,18855,11782
56,19290,29963,8053
57,20304,38304,7098
58,23247,47965,6312
59,23476,68880,6503
60,26961,137901,5525
61,30856,392733,5670
62,114111,898909,6399
63,2860907,1353698,5633
64,2822997,1410990,5439
65,100844,832461,5321
66,25331,354775,4478
67,19665,136041,4762
68,21269,55849,5281
69,25557,30869,4383
70,22153,25781,4155
71,19164,18915,4024
72,18252,8431,5266
73,19489,11550,5492
74,16899,14688,6027
75,15650,15122,4598
76,10089,15751,4012
77,8307,12152,3941
78,8218,5029,4350
79,7737,4988,4704
80,7593,5135,4664
81,5998,3802,4245
82,5823,2331,3716
83,3978,5086,3877
84,4493,7030,4816
85,3788,7656,4051
86,3445,9170,4775
87,2757,7634,4137
88,3019,8053,4595
89,2770,7575,4060
90,2400,3932,4480
91,947,4975,3584
92,959,5867,3420
93,764,5190,1783
94,635,3789,1894
95,512,2735,1402
96,135,3403,1180
97,0,5816,1464
98,0,5781,950
99,0,7299,796
100,0,9745,1239
101,0,6181,2573
102,0,4534,890
103,0,4233,933
104,0,3995,646
105,0,5569,528
106,0,11051,459
107,0,7711,527
108,0,5725,668
109,0,5438,0
110,0,5998,0
111,0,5613,0
112,0,6782,0
113,0,5604,0
114,0,4516,0
115,0,5031,0
116,0,5303,0
117,0,4709,0
118,0,6685,0
119,0,5964,0
120,0,5700,0
121,0,4946,0
122,0,2840,0
123,0,2725,0
124,0,2473,0
125,0,2119,0
126,0,1444,0
127,0,720,0
