,x,y,z
0,80,1,1
1,96,0,4
2,90,1,2
3,73,1,1
4,114,1,6
5,103,4,1
6,92,1,3
7,118,6,5
8,118,2,4
9,103,4,6
10,130,4,9
11,130,0,11
12,99,6,10
13,172,1,6
14,123,5,6
15,154,6,11
16,160,6,25
17,140,11,28
18,190,15,28
19,144,24,28
20,207,39,45
21,176,32,56
22,228,32,75
23,202,39,73
24,308,44,92
25,465,42,97
26,696,84,91
27,956,81,144
28,1303,79,161
29,1657,106,166
30,2088,123,220
31,2524,161,256
32,2980,166,293
33,3411,243,373
34,3930,301,518
35,4220,391,662
36,4806,547,934
37,5060,776,1388
38,5491,1056,1895
39,5995,1461,2767
40,6517,1986,3675
41,6975,2576,4796
42,7134,3168,5823
43,7490,3732,6692
44,7566,4209,7461
45,8206,4635,8425
46,10307,5213,9161
47,14241,5886,10454
48,21389,7490,14021
49,32528,11000,21323
50,47130,15233,30404
51,62950,18252,36387
52,83797,19888,41299
53,113612,21701,44634
54,128513,22890,46225
55,114211,24199,46886
56,91005,27523,49638
57,72624,35145,55716
58,61529,43694,65085
59,57421,52275,90951
60,62325,75372,154749
61,180737,828439,1067909
62,191713,851158,495820
63,65272,105059,52890
64,60751,57982,23912
65,65692,43598,25421
66,77739,34989,20824
67,97832,28283,15458
68,121822,25986,12751
69,134903,24913,11565
70,117834,24422,10554
71,86277,22351,9784
72,64357,19895,8374
73,47818,16243,6898
74,32982,11715,4966
75,21699,8165,3728
76,14657,6460,3095
77,10850,5828,3023
78,8800,5292,2756
79,8190,4719,2550
80,8003,4186,2348
81,7626,3465,1904
82,7315,2917,1554
83,6767,2277,1206
84,6420,1699,940
85,5927,1293,717
86,5370,924,502
87,4939,688,350
88,4544,508,289
89,3980,341,215
90,3452,326,175
91,2965,251,145
92,2551,210,125
93,2087,184,103
94,1710,156,77
95,1264,125,78
96,945,108,66
97,653,87,53
98,455,71,47
99,300,65,35
100,209,63,33
101,217,50,30
102,185,44,28
103,193,38,26
104,176,33,15
105,174,25,13
106,161,26,13
107,160,17,9
108,165,9,6
109,117,10,3
110,150,8,3
111,114,8,0
112,123,10,2
113,148,7,2
114,95,3,4
115,116,5,1
116,117,4,2
117,84,2,0
118,99,5,2
119,108,0,3
120,90,1,0
121,73,1,0
122,99,3,0
123,90,2,0
