,x,y,z
0,219,0,101
1,432,0,112
2,867,147,107
3,1726,411,965
4,3322,1826,3334
5,5535,2850,4719
6,9335,3444,5387
7,13757,3744,5593
8,15384,3998,4891
9,13277,4546,5044
10,9598,5000,5760
11,7307,5024,8122
12,5947,4783,10297
13,5380,7632,10020
14,5624,6900,12708
15,11657,58399,85496
16,14945,63463,31197
17,5216,2004,2392
18,4724,2420,478
19,4956,3752,595
20,6086,2231,696
21,8002,2443,904
22,11163,3099,790
23,12810,3341,617
24,10445,3277,687
25,6839,2993,733
26,3720,2344,687
27,2277,1541,325
28,1161,491,19
29,579,209,0
30,304,276,0
31,165,187,0
