,x,y,z
0,0,0,118
1,0,2,121
2,0,2,127
3,0,1,106
4,0,1,134
5,0,4,106
6,0,2,125
7,0,4,102
8,0,4,106
9,0,5,101
10,0,0,96
11,0,4,101
12,0,2,88
13,0,8,91
14,0,4,93
15,0,4,85
16,0,10,69
17,0,6,82
18,0,6,73
19,0,5,83
20,0,11,77
21,0,11,74
22,0,8,73
23,0,11,67
24,0,14,86
25,0,12,73
26,0,12,83
27,0,16,83
28,0,21,70
29,0,14,85
30,0,16,91
31,0,16,100
32,0,22,93
33,0,27,85
34,0,33,92
35,0,23,99
36,0,33,107
37,0,35,107
38,0,38,99
39,0,28,87
40,0,47,110
41,0,34,121
42,0,44,113
43,0,42,94
44,0,52,113
45,0,69,129
46,0,56,120
47,0,62,104
48,0,68,128
49,0,89,137
50,0,83,142
51,0,105,133
52,0,93,133
53,0,122,165
54,0,169,175
55,0,177,159
56,0,204,198
57,5,246,218
58,50,284,251
59,184,374,344
60,793,565,458
61,4038,1769,1431
62,3432,1115,304
63,629,467,16
64,195,310,6
65,56,254,5
66,8,210,4
67,0,145,8
68,0,179,6
69,0,148,2
70,0,114,2
71,0,96,3
72,0,114,3
73,0,88,2
74,0,78,1
75,0,79,2
76,0,57,1
77,0,51,2
78,0,54,2
79,0,32,1
80,0,54,2
81,0,34,1
82,0,37,3
83,0,27,1
84,0,33,3
85,0,30,2
86,0,29,1
87,0,26,1
88,0,20,0
89,0,22,1
90,0,22,2
91,0,13,1
92,0,20,0
93,0,16,1
94,0,14,2
95,0,14,1
96,0,10,1
97,0,12,2
98,0,6,0
99,0,9,1
100,0,13,1
101,0,10,2
102,0,4,0
103,0,7,1
104,0,7,0
105,0,2,0
106,0,10,0
107,0,5,1
108,0,3,0
109,0,6,0
110,0,4,0
111,0,4,0
112,0,6,0
113,0,2,0
114,0,3,1
115,0,4,0
116,0,3,0
117,0,5,0
118,0,1,0
119,0,3,0
120,0,2,0
121,0,2,0
122,0,4,1
123,0,2,0
