,x,y,z
0,19,0,0
1,22,1,1
2,23,0,2
3,26,2,0
4,16,2,1
5,16,1,2
6,27,2,1
7,20,0,1
8,24,0,0
9,22,0,2
10,33,0,0
11,25,1,0
12,42,1,3
13,37,3,1
14,31,2,1
15,37,3,4
16,35,1,2
17,40,0,1
18,47,0,0
19,47,1,1
20,48,3,0
21,59,1,0
22,58,1,4
23,53,1,1
24,50,1,4
25,51,2,3
26,56,1,1
27,43,3,0
28,49,4,0
29,57,0,2
30,61,0,4
31,64,3,4
32,49,1,0
33,50,3,2
34,44,3,4
35,54,7,3
36,54,7,6
37,48,5,6
38,75,4,5
39,59,8,5
40,50,5,6
41,46,5,8
42,53,11,4
43,63,3,11
44,54,5,11
45,64,6,11
46,56,9,18
47,57,7,20
48,52,10,20
49,72,10,30
50,65,9,25
51,62,11,41
52,56,15,41
53,58,16,53
54,67,14,35
55,68,14,46
56,72,17,45
57,71,22,52
58,61,28,57
59,66,18,52
60,72,24,48
61,80,18,55
62,70,33,54
63,80,27,63
64,79,23,51
65,69,28,53
66,82,32,51
67,81,38,73
68,106,30,50
69,80,33,62
70,84,38,59
71,108,34,59
72,99,43,73
73,100,36,62
74,109,40,74
75,112,39,80
76,118,51,81
77,148,48,96
78,124,59,93
79,156,55,95
80,149,65,119
81,191,76,128
82,219,86,125
83,309,90,130
84,326,106,160
85,418,118,165
86,521,147,192
87,584,160,238
88,729,209,273
89,881,246,335
90,1062,293,426
91,1228,354,508
92,1373,410,635
93,1559,501,789
94,1743,590,1039
95,1968,779,1404
96,2274,970,1689
97,2443,1287,2189
98,2691,1516,2593
99,2877,2002,3388
100,3120,2385,3963
101,3334,2689,4354
102,3492,2996,5169
103,3792,3295,5670
104,4373,3795,6114
105,5158,3873,6716
106,6309,4237,7468
107,8119,4564,8739
108,10913,5468,11248
109,15374,6793,16181
110,21776,8940,23581
111,30022,11392,30576
112,39390,13305,35883
113,50504,14281,38740
114,65312,15445,42121
115,84689,16137,44012
116,98669,16760,43396
117,99150,17317,42817
118,88901,19273,43395
119,74226,21752,46411
120,60613,26431,49925
121,51082,32295,54151
122,44453,36102,57133
123,40307,36823,61378
124,38833,39564,67711
125,40571,49152,82919
126,47794,100863,156980
127,148870,688013,777588
128,151520,643984,316091
129,50100,87137,41292
130,38456,51446,30694
131,36383,36258,20877
132,37992,33390,17826
133,41641,32382,13939
134,47285,30074,12678
135,56064,26545,11463
136,67561,22749,10369
137,81936,20311,9812
138,92013,18688,9543
139,91192,18164,9374
140,77886,18050,8657
141,60520,16643,8028
142,46726,15629,7713
143,36830,13895,6681
144,27990,12278,5636
145,20230,9556,4326
146,14219,6837,3321
147,10015,5147,2600
148,7526,4160,2406
149,5858,3593,2241
150,4786,3332,2222
151,4043,3006,2037
152,3568,2739,2018
153,3308,2387,1773
154,3123,2126,1535
155,2889,1883,1375
156,2729,1492,1126
157,2427,1302,966
158,2298,1090,861
159,2076,792,644
160,1906,623,495
161,1661,462,368
162,1465,380,316
163,1259,328,238
164,1126,272,207
165,990,222,177
166,832,191,147
167,679,160,132
168,558,115,118
169,492,125,87
170,396,97,67
171,333,79,74
172,268,68,71
173,217,64,59
174,173,60,51
175,139,53,52
176,141,45,41
177,139,43,41
178,108,41,34
179,107,36,34
180,119,43,30
181,90,39,27
182,96,35,23
183,105,24,27
184,88,36,27
185,88,23,17
186,101,30,20
187,69,20,17
188,81,35,17
189,85,25,20
190,79,24,16
191,64,22,13
192,71,16,12
193,84,27,17
194,82,27,11
195,58,13,8
196,57,16,9
197,74,28,12
198,79,22,13
199,56,14,7
200,64,11,8
201,58,17,7
202,57,23,6
203,73,13,5
204,58,8,6
205,58,8,3
206,50,8,3
207,67,11,4
208,62,7,8
209,47,6,2
210,53,5,5
211,52,10,3
212,64,2,1
213,52,5,4
214,65,3,5
215,47,6,1
216,47,6,0
217,42,4,7
218,53,4,5
219,62,4,0
220,44,5,0
221,65,1,5
222,49,3,3
223,48,4,0
224,38,1,0
225,39,1,0
226,62,1,1
227,45,4,2
228,46,3,1
229,58,2,0
230,54,1,0
231,47,1,0
232,33,2,0
233,46,0,0
234,52,0,0
235,47,3,1
236,37,1,1
237,45,3,1
238,59,1,0
239,32,1,0
240,31,0,0
241,31,2,0
242,35,2,0
243,25,1,0
244,18,0,1
245,31,1,0
246,26,2,2
247,24,1,0
248,26,0,0
249,29,0,0
250,24,0,0
251,19,0,0
252,15,1,0
253,17,0,1
254,15,1,0
255,20,1,1
