0,3112
1,20398
2,51269
3,89857
4,127642
5,159597
6,178661
7,183746
8,178056
9,165558
10,146554
11,125220
12,104254
13,83606
14,67751
15,52054
16,42576
17,33957
18,26665
19,21332
20,16425
21,13472
22,12209
23,10508
24,10127
25,8548
26,7146
27,6991
28,7222
29,7906
30,7474
31,7424
32,6935
33,6413
34,6755
35,5903
36,5374
37,5519
38,6070
39,5716
40,6025
41,5320
42,5201
43,4424
44,4243
45,4196
46,3543
47,3080
48,2930
49,2813
50,2477
51,2444
52,2514
53,2901
54,2752
55,2439
56,2098
57,2298
58,2850
59,3141
60,2740
61,1799
62,1649
63,1259
64,1079
65,732
66,575
67,673
68,632
69,779
70,899
71,637
72,755
73,693
74,625
75,509
76,497
77,545
78,550
79,516
80,596
81,580
82,477
83,533
84,384
85,494
86,328
87,341
88,325
89,340
90,529
91,374
92,454
93,288
94,323
95,281
96,220
97,294
98,279
99,269
100,292
101,260
102,211
103,217
104,240
105,202
106,200
107,195
108,185
109,172
110,164
111,266
112,192
113,195
114,302
115,198
116,205
117,277
118,298
119,257
120,222
121,268
122,243
123,240
124,176
125,187
126,176
127,132
