,x,y,z
0,0,0,22
1,5,0,37
2,6,0,28
3,17,0,38
4,24,0,50
5,28,0,48
6,28,0,49
7,44,0,66
8,70,0,69
9,65,0,74
10,65,0,167
11,61,0,107
12,80,0,202
13,107,0,153
14,170,0,138
15,189,0,135
16,193,0,118
17,153,0,129
18,90,0,131
19,116,59,138
20,177,84,126
21,215,47,133
22,251,29,120
23,167,23,121
24,185,22,120
25,306,23,180
26,269,25,183
27,308,27,325
28,171,27,241
29,220,20,214
30,249,20,184
31,209,17,183
32,169,20,166
33,167,19,183
34,197,18,183
35,131,18,270
36,158,17,234
37,131,19,212
38,139,17,204
39,124,20,270
40,87,21,302
41,109,18,215
42,121,19,293
43,113,63,266
44,100,62,232
45,93,88,223
46,88,147,235
47,87,100,308
48,81,155,340
49,74,107,303
50,78,80,305
51,67,81,299
52,62,118,306
53,64,129,401
54,59,145,388
55,62,190,303
56,65,273,406
57,64,221,248
58,62,186,248
59,64,171,325
60,60,156,417
61,53,203,354
62,63,193,382
63,59,187,341
64,56,171,260
65,43,150,258
66,60,190,246
67,59,176,237
68,60,155,260
69,52,218,341
70,56,267,416
71,58,218,321
72,57,157,381
73,58,434,403
74,57,364,539
75,57,294,523
76,56,220,479
77,57,217,374
78,59,189,458
79,66,169,400
80,60,218,392
81,62,184,373
82,68,187,324
83,70,245,306
84,66,242,374
85,69,259,515
86,72,356,518
87,82,362,515
88,83,280,547
89,88,376,557
90,87,331,609
91,89,324,531
92,84,345,1155
93,79,294,690
94,84,656,587
95,91,458,458
96,91,328,403
97,93,272,432
98,207,784,444
99,373,495,454
100,406,708,462
101,266,329,898
102,258,383,608
103,333,362,550
104,325,449,358
105,389,478,320
106,539,363,331
107,488,421,323
108,372,445,367
109,457,284,388
110,533,273,605
111,504,267,429
112,420,292,521
113,516,270,779
114,516,336,419
115,674,299,409
116,766,440,379
117,648,649,433
118,621,686,307
119,634,627,292
120,832,540,255
121,906,737,247
122,1292,985,306
123,1036,485,761
124,804,481,486
125,775,474,232
126,870,474,263
127,1010,881,417
128,1139,728,443
129,942,933,551
130,1048,548,1081
131,969,994,222
132,880,365,195
133,1050,264,282
134,803,277,134
135,765,304,620
136,762,306,484
137,707,325,1202
138,721,378,269
139,714,331,173
140,538,369,189
141,537,307,165
142,455,462,178
143,378,374,80
144,477,522,76
145,597,327,75
146,524,555,148
147,230,611,215
148,282,410,192
149,384,320,148
150,263,374,144
151,173,319,194
152,131,247,153
153,114,260,24
154,111,275,28
155,112,293,26
156,125,345,47
157,181,300,20
158,269,294,5
159,81,320,6
160,86,295,6
161,143,317,7
162,105,417,6
163,27,383,8
164,26,286,7
165,26,236,8
166,23,222,11
167,21,248,12
168,18,216,1
169,22,269,2
170,21,137,1
171,19,155,2
172,23,199,2
173,18,226,2
174,21,181,1
175,19,102,2
176,25,82,2
177,25,90,2
178,22,100,2
179,25,83,2
180,24,109,2
181,18,128,3
182,22,94,2
183,22,90,2
184,25,87,3
185,25,80,2
186,23,77,3
187,22,67,3
188,26,67,3
189,25,77,3
190,25,78,3
191,21,81,3
192,24,100,4
193,27,113,3
194,23,126,4
195,22,63,4
196,28,73,4
197,29,79,5
198,29,82,4
199,27,95,5
200,26,126,6
201,28,104,5
202,35,95,7
203,38,98,6
204,38,70,7
205,40,110,2
206,41,40,0
207,35,41,0
208,36,43,0
209,39,46,0
210,34,44,0
211,46,45,0
212,59,47,0
213,51,53,0
214,53,39,0
215,47,43,0
216,58,48,0
217,52,59,0
218,59,59,0
219,65,60,0
220,50,69,0
221,89,62,0
222,135,73,0
223,150,95,0
224,157,79,0
225,74,66,0
226,84,97,0
227,96,31,0
228,132,35,0
229,87,44,0
230,200,35,0
231,208,33,0
232,150,42,0
233,205,46,0
234,177,43,0
235,120,56,0
236,44,82,0
237,82,37,0
238,174,22,0
239,174,31,0
240,123,36,0
241,109,26,0
242,95,40,0
243,84,48,0
244,80,12,0
245,73,12,0
246,61,12,0
247,53,15,0
248,42,15,0
249,32,18,0
250,27,56,0
251,24,0,0
252,21,0,0
253,14,0,0
254,10,0,0
255,4,0,0
