,x,y,z
0,0,14,52
1,0,41,124
2,0,56,203
3,0,65,238
4,0,116,304
5,0,128,443
6,0,127,512
7,0,152,661
8,0,181,854
9,0,238,1029
10,0,282,1184
11,0,264,1383
12,0,295,1561
13,0,290,1650
14,3,381,1866
15,4,392,2422
16,2,478,2605
17,10,527,3190
18,7,774,3358
19,10,848,3844
20,16,975,4136
21,28,1096,4008
22,31,1146,4312
23,40,1267,4357
24,62,1429,4570
25,101,1299,4932
26,128,1361,4821
27,183,1510,4839
28,249,1415,5111
29,581,1414,5402
30,1300,1516,5399
31,2136,1508,5629
32,3171,1555,5961
33,4121,1825,6267
34,4844,2058,6939
35,4703,2069,6944
36,4747,2189,6860
37,5001,2260,7100
38,4608,2201,7244
39,5119,2289,7849
40,5061,2366,7912
41,4870,2533,7470
42,4900,3122,7058
43,4703,2886,7051
44,4491,2974,6692
45,4656,2987,6292
46,4513,3114,6966
47,4247,3094,6755
48,4083,3362,6654
49,4017,3703,7031
50,3947,3961,6704
51,4139,3859,6297
52,3936,4305,6668
53,3633,4497,6976
54,3918,4547,6767
55,4087,5275,6455
56,3845,5981,7454
57,4744,6107,7072
58,4144,6379,8531
59,4528,7580,7985
60,4753,8611,8636
61,7477,10111,10139
62,12554,15284,12009
63,45104,44592,23060
64,45680,41835,13593
65,12929,14335,4157
66,6195,10547,3506
67,4664,8352,2732
68,3867,7549,1101
69,3565,6566,1013
70,3613,5786,1026
71,3263,4885,770
72,3247,4597,721
73,3400,4496,1227
74,3605,4264,756
75,3764,4232,1377
76,4122,4321,1175
77,3997,3364,446
78,3834,3007,837
79,3888,3243,451
80,3863,3009,694
81,3737,2654,396
82,3718,2478,321
83,3702,2189,354
84,3860,1882,373
85,4125,1847,376
86,4179,1960,376
87,4104,1746,347
88,4274,1606,331
89,3971,1673,342
90,3944,1584,355
91,4278,1375,338
92,4505,1428,300
93,4198,1353,347
94,4035,1312,325
95,2816,1309,254
96,2270,1403,298
97,1368,1355,274
98,704,1279,269
99,588,1216,295
100,336,1301,325
101,147,1275,278
102,82,1316,256
103,38,1322,237
104,29,1281,221
105,20,1208,196
106,15,1057,209
107,13,968,220
108,9,703,174
109,12,495,137
110,14,472,136
111,11,446,113
112,8,413,95
113,4,355,62
114,1,323,80
115,0,300,86
116,0,259,73
117,0,272,77
118,0,216,68
119,0,214,64
120,0,188,73
121,0,111,56
122,0,89,58
123,0,115,65
124,0,80,80
125,0,57,41
126,0,21,19
127,0,4,7
