,x,y,z
0,14,1,3
1,29,4,5
2,18,1,3
3,29,0,3
4,22,3,1
5,37,2,4
6,33,3,3
7,30,3,2
8,32,6,8
9,40,4,8
10,38,4,5
11,38,5,8
12,51,5,9
13,36,10,12
14,44,14,7
15,56,14,13
16,52,15,17
17,55,15,22
18,60,22,35
19,53,27,33
20,72,38,54
21,71,39,50
22,89,45,62
23,90,56,78
24,106,72,84
25,110,70,98
26,127,95,119
27,170,103,121
28,186,144,183
29,237,156,215
30,278,197,271
31,357,270,363
32,414,331,425
33,522,456,611
34,636,567,788
35,762,640,1163
36,913,937,1248
37,1014,1094,1796
38,1152,1357,2069
39,1338,1644,2474
40,1548,1903,2704
41,1878,1946,2974
42,2353,2135,3436
43,3074,2320,3857
44,4272,2811,5296
45,6424,3660,7754
46,9939,5287,12654
47,14909,7177,17419
48,21055,8854,21349
49,28723,9832,23263
50,40131,10157,23971
51,51370,10347,24925
52,55118,9952,24314
53,48426,10598,25649
54,38995,12937,28778
55,30599,15188,32312
56,25285,17474,34528
57,22145,17960,35581
58,20721,19287,37413
59,20449,29035,45302
60,23187,45534,74941
61,72847,326482,373397
62,80396,323023,129766
63,23573,39472,20380
64,19863,23471,10386
65,19726,18368,12311
66,21497,15637,9830
67,24786,14032,6459
68,30184,13647,5426
69,37985,11934,5254
70,47700,10469,5173
71,54853,9481,5484
72,52995,9052,5769
73,42182,9484,5153
74,30548,8947,4568
75,22788,7615,3783
76,16644,6140,2869
77,11051,4401,2019
78,7043,2790,1489
79,4650,1940,1115
80,3268,1645,1040
81,2443,1479,1009
82,1949,1287,928
83,1568,1191,829
84,1325,1059,779
85,1128,877,819
86,1017,804,723
87,872,644,482
88,791,423,551
89,643,399,375
90,523,293,264
91,463,211,190
92,363,148,159
93,296,118,151
94,248,118,98
95,202,88,87
96,163,61,69
97,146,46,56
98,136,47,54
99,107,41,40
100,91,36,34
101,95,30,26
102,71,27,22
103,84,20,20
104,50,17,14
105,68,13,15
106,62,8,11
107,56,7,8
108,56,6,9
109,38,5,4
110,48,3,6
111,56,7,5
112,41,4,4
113,47,3,3
114,36,3,5
115,39,4,4
116,31,4,1
117,40,1,1
118,37,1,2
119,37,1,0
120,22,0,0
121,31,4,1
122,27,0,1
123,32,0,1
