0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,27
8,74
9,15
10,83
11,465
12,2019
13,7624
14,23163
15,51380
16,103537
17,194667
18,410966
19,846435
20,1444981
21,2144274
22,2651523
23,1636180
24,540470
25,218637
26,126168
27,91172
28,77140
29,69447
30,64093
31,60172
32,59041
33,57865
34,58217
35,57228
36,57336
37,56804
38,55816
39,54819
40,54057
41,53500
42,53506
43,53005
44,52899
45,51285
46,49844
47,49026
48,49621
49,47923
50,46751
51,44905
52,44236
53,42901
54,41265
55,40103
56,38582
57,37375
58,36483
59,35375
60,33473
61,32355
62,30985
63,29932
64,28673
65,26456
66,24593
67,23335
68,21334
69,19704
70,18239
71,16469
72,14396
73,12858
74,11424
75,9889
76,7986
77,5833
78,4176
79,2875
80,2131
81,1951
82,1859
83,1767
84,1566
85,1137
86,977
87,787
88,690
89,553
90,465
91,416
92,346
93,303
94,305
95,276
96,299
97,302
98,304
99,267
100,243
101,237
102,138
103,121
104,60
105,15
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
