,x,y,z
0,2,6,11
1,1,18,5
2,3,5,35
3,1,26,39
4,2,26,24
5,3,19,67
6,4,20,53
7,4,34,75
8,3,51,56
9,7,26,46
10,7,25,118
11,5,43,126
12,12,35,150
13,12,60,218
14,14,27,174
15,15,53,175
16,21,64,178
17,21,102,395
18,24,252,518
19,31,382,555
20,36,366,562
21,36,379,523
22,50,371,582
23,60,364,557
24,70,333,562
25,76,324,535
26,110,356,601
27,130,357,671
28,172,358,821
29,241,340,936
30,308,303,1156
31,411,440,1209
32,488,373,1639
33,598,452,1637
34,772,508,1790
35,1097,657,1896
36,1305,479,2105
37,1748,597,1684
38,1833,491,1741
39,2364,427,1780
40,2234,476,1678
41,2501,490,1668
42,2279,562,1516
43,2016,631,1677
44,1830,714,1837
45,1562,767,1944
46,1387,860,2440
47,1175,794,1972
48,1119,657,1892
49,989,575,1639
50,931,567,1758
51,856,557,1970
52,870,492,1917
53,1016,519,1807
54,939,491,3262
55,860,579,2782
56,799,706,3563
57,784,1212,2138
58,806,1912,2591
59,861,1952,2703
60,1544,5996,4520
61,9278,12983,11231
62,6860,21802,7731
63,3083,5560,943
64,2298,3911,136
65,988,3390,52
66,1141,1135,41
67,1589,677,43
68,1112,738,39
69,955,842,42
70,899,1246,41
71,1058,1123,42
72,1215,1042,42
73,1179,833,45
74,1035,683,47
75,1089,656,47
76,1160,505,50
77,1248,509,54
78,1440,469,56
79,1616,408,60
80,1907,350,63
81,1999,326,61
82,1969,318,64
83,2106,442,65
84,1984,419,74
85,1752,365,79
86,1470,368,85
87,1136,592,92
88,909,412,98
89,851,470,103
90,689,312,116
91,513,299,128
92,418,319,139
93,292,211,148
94,228,227,142
95,184,199,173
96,127,198,206
97,98,207,207
98,82,211,240
99,64,201,204
100,50,215,192
101,40,243,260
102,37,150,283
103,33,221,204
104,31,232,70
105,22,188,27
106,21,154,31
107,18,175,45
108,13,53,28
109,14,3,35
110,10,17,15
111,9,16,9
112,8,34,26
113,9,30,29
114,5,3,4
115,6,33,18
116,5,4,12
117,4,14,10
118,5,0,3
119,3,5,10
120,4,9,9
121,2,7,2
122,2,10,3
123,2,1,1
