,vx,vy,vz,x,y,z
0,0,0,12,0,0,15
1,0,0,25,0,0,24
2,0,0,36,0,0,26
3,0,0,46,0,0,30
4,0,0,77,0,0,32
5,0,0,72,0,0,28
6,1,0,95,0,0,29
7,0,0,104,0,0,30
8,2,1,120,0,0,32
9,1,2,126,0,0,43
10,2,5,117,0,0,33
11,4,3,137,0,0,38
12,1,6,134,0,0,40
13,2,8,156,0,0,44
14,5,10,169,0,0,43
15,6,9,160,0,0,41
16,9,21,173,0,0,45
17,9,21,161,0,0,52
18,20,10,190,0,0,56
19,29,36,159,0,0,57
20,41,39,218,0,0,47
21,48,43,215,0,0,64
22,78,52,238,0,0,51
23,103,73,274,0,0,56
24,134,100,321,0,0,52
25,164,116,376,0,2,57
26,199,191,435,0,2,69
27,302,213,488,0,1,71
28,355,292,594,0,2,65
29,473,380,738,0,1,63
30,562,473,919,0,2,76
31,706,650,1105,0,1,86
32,1053,847,1423,0,2,89
33,1301,1047,1876,0,2,83
34,1701,1368,2289,0,3,84
35,2098,1849,2781,0,2,93
36,2835,2394,3562,0,3,89
37,3508,3064,4468,0,1,92
38,4376,3976,5494,0,4,99
39,5740,5059,6696,0,1,112
40,7214,6541,8136,0,2,123
41,9114,8174,10176,0,1,114
42,11435,10587,12444,0,3,123
43,14527,13503,15317,0,11,145
44,17664,16617,18669,21,30,142
45,22362,21195,22770,20,23,133
46,27282,26299,27633,40,122,178
47,33561,32558,33449,107,75,220
48,40878,39757,40373,146,157,279
49,49793,48787,48417,240,146,427
50,59400,58294,57279,493,264,755
51,70635,69488,67680,676,321,1159
52,82729,82080,78907,789,612,2273
53,96140,95314,92284,1370,1096,3515
54,110601,109771,105462,2783,1809,4768
55,125895,125062,119582,4612,3229,7914
56,140476,140652,133414,7939,6058,13769
57,155175,155562,147007,15688,13071,22857
58,167840,169797,160896,32674,26179,42278
59,179553,181884,172515,71003,58804,80753
60,190952,192256,183707,159061,141663,180349
61,197434,201356,192814,352132,315974,444112
62,203505,207413,198906,654188,633775,1009318
63,205950,209354,202053,934188,953062,1441826
64,205776,208879,204158,935690,988657,880635
65,203179,207309,201967,648976,696857,260057
66,197655,200842,197373,358556,360576,62011
67,189668,192839,190444,165261,159529,17317
68,179134,182742,181223,73865,66749,5895
69,166709,169849,171205,33180,30532,2298
70,154347,155709,159036,16389,14224,985
71,139647,141522,145202,8907,7184,275
72,125018,125418,130008,4446,3642,138
73,110602,110428,115507,2513,1945,96
74,95373,95877,101374,1236,1241,24
75,82726,81777,87326,796,865,10
76,70780,68925,75144,369,541,41
77,60171,58180,63532,369,234,85
78,49819,48140,53009,265,89,7
79,41747,39672,43964,163,106,3
80,33923,32156,36269,122,22,3
81,27761,25934,29392,103,36,3
82,22651,20652,23366,85,5,3
83,18103,16553,19323,11,3,2
84,14653,13349,15361,10,4,2
85,11582,10341,12204,25,5,5
86,9264,8365,9700,12,2,6
87,7241,6534,7790,2,6,6
88,5813,5099,6002,5,5,9
89,4514,3869,4887,7,5,13
90,3552,3102,3830,7,7,9
91,2741,2502,2967,5,4,11
92,2184,1820,2364,11,8,12
93,1666,1428,1881,5,5,9
94,1338,1087,1543,5,5,15
95,1013,863,1183,4,4,27
96,806,689,955,6,5,25
97,578,534,808,7,2,0
98,478,410,644,7,6,0
99,345,342,452,8,5,0
100,266,288,381,8,5,0
101,229,195,302,10,6,0
102,168,161,235,6,7,0
103,125,149,173,6,7,0
104,97,95,148,7,6,0
105,64,78,103,11,5,0
106,57,62,90,7,7,0
107,49,45,63,16,5,0
108,34,45,50,14,3,0
109,28,42,30,32,4,0
110,14,20,28,45,4,0
111,16,28,25,40,5,0
112,14,25,14,3,3,0
113,8,14,10,0,8,0
114,6,20,9,0,8,0
115,8,19,4,0,5,0
116,3,10,8,0,3,0
117,3,18,2,0,7,0
118,5,6,3,0,7,0
119,2,8,1,0,9,0
120,2,7,2,0,5,0
121,2,3,0,0,5,0
122,1,4,0,0,6,0
123,1,3,0,0,6,0
124,0,1,0,0,9,0
125,1,1,0,0,13,0
126,0,0,0,0,9,0
127,0,0,0,0,5,0
