,x,y,z,vx,vy,vz
0,0,0,0,0,0,0
1,0,0,0,0,0,5
2,0,0,0,0,0,51
3,0,0,0,0,0,68
4,0,0,0,0,0,227
5,0,0,0,0,0,315
6,0,0,0,0,0,239
7,0,0,0,0,0,429
8,0,0,0,0,0,523
9,0,0,0,0,0,423
10,0,0,0,0,0,374
11,0,0,0,0,0,483
12,0,0,0,0,0,886
13,0,0,0,0,0,714
14,0,0,0,0,0,1221
15,0,0,0,0,0,953
16,0,0,0,0,0,789
17,0,0,0,0,0,726
18,0,0,0,0,0,519
19,0,0,0,0,0,746
20,0,0,0,0,0,804
21,269,0,0,58,0,762
22,404,0,0,117,0,1018
23,380,0,0,254,2,1135
24,103,0,0,194,95,1041
25,0,0,0,187,134,1258
26,0,0,0,115,299,1714
27,0,0,0,202,468,1633
28,0,0,0,163,1117,1987
29,0,0,0,507,1180,2261
30,0,0,0,452,1228,2916
31,0,0,0,577,1270,2739
32,0,0,0,673,2125,2968
33,0,0,559,776,3061,4741
34,0,0,18551,1588,2879,5306
35,0,0,35618,1684,3062,5988
36,0,3611,68903,2607,3801,5704
37,0,2881,86229,3060,3868,7126
38,0,2834,73152,3416,5667,6765
39,0,1258,88490,5346,5403,8013
40,0,882,124722,6048,6960,8928
41,0,1159,256124,6492,6937,9131
42,0,1134,407558,7261,8723,10639
43,0,656,540113,9727,8762,12944
44,0,769,263072,11738,10512,15252
45,0,578,135372,15032,14846,16331
46,0,687,22632,17781,16437,19789
47,0,732,3033,22271,21222,23645
48,0,640,0,25546,24227,27993
49,0,648,0,30316,26666,31359
50,0,805,0,33706,30075,38137
51,0,3519,0,39085,33958,44196
52,0,3517,32,41742,39521,50159
53,0,912,7451,49247,46848,56959
54,0,1405,3969,55841,54961,62241
55,0,3411,8405,60721,61910,67253
56,0,6602,1028,70512,68065,71134
57,0,38525,1053,73605,75511,73748
58,0,69508,484,76807,76634,78878
59,0,109002,718,86659,81710,82774
60,1228,177729,848,87792,88568,85215
61,23530,231015,487,90488,93592,85829
62,235148,233059,420,90578,90526,87106
63,873098,252154,438,90126,95935,87737
64,828485,284674,414,89736,97711,88407
65,241699,298518,6300,91901,98080,89281
66,29830,217208,7381,89826,96520,85604
67,3626,98794,3960,85923,95522,82260
68,0,54831,2774,80920,88984,78155
69,0,31085,4173,74293,80120,73355
70,0,20545,3377,68587,71424,68693
71,0,19343,2459,67089,66327,60688
72,0,23751,2236,62590,65164,54997
73,0,8297,2727,54940,52487,50189
74,0,3982,4534,48464,47846,44732
75,0,2070,5083,44099,42223,40483
76,0,1576,2805,39943,36479,34026
77,0,0,2764,36110,31916,29031
78,0,0,8728,31320,27313,23903
79,0,858,13654,26061,23064,20087
80,0,1131,2313,23746,19544,16718
81,0,45,2573,20693,15322,14725
82,0,785,2825,17931,14085,11922
83,0,874,1710,13796,11417,9251
84,0,1308,2649,11144,8676,7077
85,0,1015,803,9297,5484,6727
86,0,2693,892,6991,4768,5313
87,0,1693,1205,4908,4132,5037
88,0,2413,0,3916,3277,4382
89,0,6901,0,3006,2960,3369
90,0,3778,0,2228,2708,2277
91,0,0,0,1626,1314,1465
92,0,0,0,1265,1104,920
93,0,0,0,499,622,372
94,0,0,0,500,356,578
95,0,0,0,666,478,382
96,0,0,0,482,356,289
97,0,0,0,281,190,125
98,0,0,0,242,60,23
99,0,0,0,245,80,0
100,0,0,0,43,48,0
101,0,0,0,95,34,0
102,0,0,0,87,26,0
103,0,0,0,49,34,0
104,0,0,0,0,39,0
105,0,0,0,0,39,0
106,0,0,0,0,48,0
107,0,0,0,0,17,0
108,0,0,0,0,10,0
109,0,0,0,25,16,0
110,0,0,0,150,13,0
111,0,0,0,1,22,0
112,0,0,0,72,20,0
113,0,0,0,229,28,0
114,0,0,0,31,27,0
115,0,0,0,40,23,0
116,0,0,0,77,55,0
117,0,0,0,183,65,0
118,0,0,0,177,75,0
119,0,0,0,125,61,0
120,0,0,0,11,49,0
121,0,0,0,34,49,0
122,0,0,0,0,42,0
123,0,0,0,0,39,0
124,0,0,0,0,24,0
125,0,0,0,0,8,0
126,0,0,0,0,1,0
127,0,0,0,0,0,0
