0,8862
1,63267
2,162398
3,303778
4,469733
5,650058
6,827674
7,988613
8,1131002
9,1239667
10,1318028
11,1352065
12,1360599
13,1338682
14,1292410
15,1221200
16,1127571
17,1031613
18,924934
19,821542
20,714045
21,614678
22,523241
23,433659
24,358204
25,297463
26,237549
27,189735
28,148491
29,116758
30,87240
31,67286
32,50312
33,39419
34,29988
35,23532
36,17825
37,12968
38,9774
39,7343
40,5499
41,4184
42,3904
43,3440
44,2591
45,2783
46,2474
47,1831
48,1578
49,1589
50,1376
51,1263
52,1254
53,1054
54,1060
55,731
56,721
57,772
58,784
59,962
60,747
61,629
62,708
63,500
64,373
65,321
66,281
67,228
68,180
69,131
70,103
71,93
72,81
73,72
74,57
75,48
76,52
77,78
78,71
79,47
80,38
81,41
82,32
83,34
84,50
85,51
86,47
87,46
88,40
89,67
90,62
91,49
92,51
93,54
94,59
95,48
96,60
97,52
98,57
99,69
100,68
101,61
102,56
103,77
104,88
105,66
106,63
107,94
108,76
109,85
110,71
111,75
112,70
113,78
114,88
115,67
116,72
117,71
118,66
119,64
120,59
121,57
122,70
123,78
124,96
125,78
126,53
127,41
