0,8795
1,61147
2,160455
3,298403
4,461486
5,633253
6,804819
7,960720
8,1096799
9,1192741
10,1259625
11,1293856
12,1295438
13,1266097
14,1213335
15,1139474
16,1040206
17,936543
18,823496
19,713519
20,616376
21,521967
22,440090
23,363036
24,299195
25,238936
26,193510
27,148479
28,113517
29,88101
30,69203
31,54101
32,40766
33,30160
34,22746
35,17405
36,13623
37,9946
38,7208
39,5533
40,4568
41,3707
42,2880
43,2095
44,1867
45,1584
46,1554
47,1469
48,1256
49,1301
50,1094
51,1056
52,1208
53,1092
54,1368
55,1074
56,820
57,1036
58,760
59,688
60,570
61,575
62,669
63,607
64,665
65,772
66,722
67,741
68,749
69,772
70,581
71,499
72,540
73,630
74,408
75,462
76,536
77,385
78,339
79,340
80,355
81,366
82,384
83,366
84,302
85,316
86,267
87,354
88,434
89,425
90,385
91,481
92,308
93,331
94,453
95,249
96,212
97,206
98,147
99,208
100,152
101,130
102,134
103,133
104,103
105,90
106,138
107,130
108,87
109,102
110,146
111,92
112,74
113,84
114,63
115,51
116,69
117,81
118,67
119,60
120,85
121,71
122,60
123,62
124,69
125,66
126,46
127,44
