,x,y,z
0,0,491,6150
1,0,673,12814
2,0,751,20945
3,0,1136,27447
4,0,1591,35449
5,0,1856,39712
6,0,2391,44281
7,0,3035,43832
8,0,5321,41724
9,0,9581,39582
10,0,9581,36761
11,0,15267,32909
12,0,11796,31344
13,0,12749,28722
14,0,14158,29078
15,0,18344,28675
16,80,20320,25381
17,122,20473,25343
18,126,16564,26685
19,129,15441,27489
20,125,18753,27918
21,75,18570,27025
22,0,17364,28611
23,0,25093,24840
24,0,22262,25200
25,0,22582,25116
26,0,17204,24864
27,0,18007,26415
28,0,14126,23716
29,0,16747,25368
30,0,21433,24988
31,0,15393,23741
32,0,13639,23549
33,0,16352,24528
34,0,16092,23831
35,0,18294,21286
36,0,22773,21004
37,0,14132,19943
38,0,17508,18457
39,0,19704,18441
40,0,33966,14574
41,0,32164,14435
42,0,23546,15926
43,967,21242,16560
44,1737,16913,20349
45,2144,16405,22288
46,2910,13838,19481
47,4222,18527,20980
48,4186,20452,22450
49,7729,26553,114442
50,10946,22886,1452009
51,14432,21826,6793484
52,25544,27645,1839514
53,29109,26017,114039
54,37876,16149,51861
55,34261,17422,35003
56,45097,36347,29767
57,83877,28186,27814
58,70780,64502,23549
59,43838,106953,26947
60,37584,268636,27670
61,74829,620446,21817
62,180122,1513036,23710
63,5361866,2707442,22867
64,5403307,2481905,22504
65,178297,1488613,21043
66,106706,751291,20085
67,87248,333407,23156
68,74022,122711,20216
69,62568,101851,19727
70,61203,27692,18301
71,45639,21617,13936
72,46280,52361,11667
73,34291,45996,19917
74,45363,43532,18240
75,35548,28562,24733
76,33528,25411,21139
77,37575,20034,14303
78,29142,15823,11163
79,27115,17033,12668
80,18802,21200,15363
81,13018,25016,11975
82,12085,25824,13275
83,5395,17967,9572
84,1774,13114,9145
85,1281,17267,8589
86,1130,25870,11754
87,0,19723,9381
88,0,26792,8423
89,0,20510,11120
90,0,16699,11356
91,0,20254,8975
92,0,14931,8652
93,0,13502,8646
94,0,15239,15796
95,0,14794,10747
96,0,13851,12685
97,0,12896,6539
98,0,12926,8864
99,0,10366,5747
100,0,9442,5645
101,0,9381,7101
102,0,8950,6179
103,0,10704,4025
104,0,8350,3765
105,0,7430,4025
106,0,7608,4185
107,0,9641,3539
108,0,11661,4027
109,0,13931,3100
110,0,14895,1586
111,0,15953,1299
112,0,14965,1249
113,0,15502,739
114,0,19224,293
115,0,22019,530
116,0,11577,1062
117,0,10177,838
118,0,11520,1429
119,0,5145,5242
120,0,3511,2404
121,0,2607,7996
122,0,2240,11609
123,0,1879,51
124,0,1254,10
125,0,793,0
126,0,365,0
127,0,80,0
