,x,y,z
0,0,7,89
1,0,2,88
2,0,14,134
3,0,8,162
4,0,18,218
5,0,30,290
6,0,63,346
7,0,59,457
8,0,79,568
9,0,76,692
10,0,105,804
11,0,138,931
12,0,162,986
13,0,189,1064
14,0,205,1118
15,0,238,1190
16,0,259,1276
17,0,295,1276
18,0,308,1294
19,0,328,1306
20,0,347,1338
21,0,388,1371
22,0,387,1393
23,0,389,1410
24,0,428,1438
25,0,458,1431
26,0,507,1487
27,0,549,1449
28,0,600,1487
29,0,644,1498
30,0,675,1460
31,0,714,1499
32,0,736,1530
33,0,769,1533
34,0,752,1547
35,0,801,1507
36,0,747,1568
37,0,783,1523
38,0,791,1542
39,0,780,1551
40,0,811,1518
41,0,815,1532
42,0,832,1527
43,0,843,1544
44,0,869,1543
45,0,868,1528
46,0,881,1573
47,0,903,1560
48,0,944,1576
49,0,954,1607
50,0,977,1625
51,0,1047,1675
52,0,1101,1709
53,0,1155,1760
54,33,1271,1865
55,33,1378,1982
56,38,1539,2110
57,50,1820,2328
58,274,2158,2675
59,1117,2830,3208
60,5476,4114,4445
61,49376,12261,11520
62,48418,12595,4471
63,5605,4331,684
64,857,2944,451
65,59,2244,337
66,0,1871,258
67,0,1599,241
68,0,1438,194
69,0,1339,199
70,0,1194,211
71,0,1161,198
72,0,1106,202
73,0,1043,193
74,0,1018,190
75,0,964,187
76,0,944,185
77,0,939,189
78,0,912,205
79,0,871,204
80,0,878,203
81,0,840,205
82,0,837,207
83,0,869,205
84,0,812,211
85,0,819,206
86,0,786,211
87,0,757,209
88,0,769,203
89,0,682,202
90,0,707,210
91,0,684,202
92,0,699,213
93,0,673,203
94,0,626,196
95,0,565,208
96,0,514,206
97,0,511,168
98,0,446,166
99,0,432,155
100,0,402,150
101,0,359,145
102,0,332,142
103,0,290,142
104,0,246,132
105,0,206,131
106,0,223,120
107,0,215,132
108,0,201,132
109,0,172,96
110,0,173,103
111,0,171,111
112,0,148,99
113,0,126,64
114,0,109,56
115,0,99,61
116,0,76,49
117,0,48,49
118,0,31,20
119,0,19,12
120,0,13,7
121,0,9,2
122,0,3,0
123,0,4,1
