,x,y,z
1,206,0,0
2,419,0,0
3,495,0,0
4,495,0,0
5,466,0,0
6,496,0,0
7,506,0,0
8,495,0,0
9,495,0,0
10,466,0,186
11,495,0,186
12,507,0,186
13,626,0,186
14,759,0,186
15,1191,0,186
16,1486,130,186
17,1251,182,186
18,1281,183,186
19,1340,337,186
20,1490,455,186
21,1428,455,186
22,1446,455,186
23,1442,455,217
24,1281,480,186
25,765,455,402
26,720,543,807
27,858,764,842
28,759,764,1302
29,761,807,1318
30,738,812,1525
31,601,959,1747
32,730,1003,1812
33,874,984,1774
34,1110,959,1811
35,1134,1180,1715
36,1214,1330,2072
37,1161,1170,2276
38,1179,1678,2293
39,839,1762,2599
40,713,2587,2949
41,415,3027,2515
42,338,2674,2533
43,246,4401,2171
44,178,4380,1476
45,786,3957,803
46,6761,2604,712
47,22,2094,804
48,53,1993,146
49,1908,2242,84
50,2507,3624,164
51,1490,3353,2373
52,3827,1554,4683
53,3781,1286,1978
54,499,2586,2100
55,2766,5008,2382
56,2516,5678,3243
57,1373,4701,12736
58,1886,7850,6353
59,1871,8955,16777
60,8134,5393,5140
61,6802,4338,4295
62,6402,7397,11362
63,3040,7373,12211
64,667,11958,4764
65,6224,22753,6070
66,833,6595,8391
67,1306,3555,2215
68,3042,4971,9017
69,2647,16158,3089
70,1024,3772,8375
71,1972,3824,12556
72,8210,2653,6095
73,6558,1754,530
74,4008,1202,1417
75,1787,5676,1692
76,2933,3240,2728
77,4390,198,3033
78,1632,133,2582
79,2809,310,2208
80,4849,1492,1118
81,323,45,966
82,361,67,595
83,825,83,457
84,886,22,1678
85,1048,66,1754
86,1107,23,1798
87,1065,22,1751
88,972,380,1826
89,1748,403,1536
90,2062,506,1063
91,2124,977,830
92,2220,1130,653
93,2391,1063,653
94,2210,1067,651
95,1766,1086,653
96,1577,1063,649
97,1533,628,652
98,1602,463,650
99,1658,462,648
100,1807,418,649
101,1584,418,645
102,1485,380,697
103,1547,266,398
104,1483,0,170
105,1484,224,153
106,1517,363,147
107,1496,385,147
108,1397,540,0
109,1518,585,0
110,1614,583,0
111,1639,585,0
112,1721,540,0
113,1993,554,0
114,2046,573,0
115,2314,574,0
116,2461,531,0
117,2361,533,0
118,2208,201,0
119,1564,12,0
120,1723,11,0
121,1573,12,0
122,1717,4,0
123,2089,3,0
124,1973,2,0
125,1988,1,0
126,1983,0,0
127,1527,0,0
128,874,0,0
