,x,y,z
0,0,159,417
1,0,188,508
2,0,220,778
3,0,612,10557
4,266,895,11621
5,3967,946,10619
6,10091,955,10193
7,11485,1364,9875
8,9221,2512,10611
9,7603,3183,11486
10,6399,3626,11918
11,5779,3781,12037
12,5740,4763,11883
13,5801,5095,13820
14,6509,7326,15323
15,22365,62441,40995
16,23775,65891,11981
17,7671,9340,1530
18,6430,4565,653
19,6439,4678,661
20,6754,3987,663
21,7478,3540,775
22,8512,2254,936
23,10187,2181,510
24,12705,2021,334
25,12255,1708,375
26,4703,1597,460
27,345,1313,357
28,0,819,321
29,0,242,127
30,0,174,75
31,0,101,70
