,vx,vy,vz,x,y,z
0,0,0,0,0,0,0
1,0,0,4,0,0,0
2,0,0,6,0,0,0
3,0,0,8,0,0,0
4,0,0,9,0,0,0
5,0,0,10,0,0,0
6,0,0,15,0,0,0
7,0,0,24,0,0,0
8,0,0,29,0,0,0
9,0,11,23,0,0,0
10,0,31,34,0,0,0
11,0,20,18,0,0,0
12,0,21,52,0,0,0
13,0,48,53,0,0,562
14,0,28,39,0,0,1304
15,0,53,33,0,0,53188
16,0,76,45,0,0,108854
17,0,89,41,0,0,168168
18,0,99,84,0,0,191673
19,0,80,141,0,0,180636
20,0,92,508,0,0,219220
21,0,148,558,0,0,341090
22,0,231,705,0,0,395190
23,0,322,611,0,0,518343
24,0,184,222,0,117,645963
25,0,159,362,0,8896,895813
26,0,135,397,0,2590,1382351
27,0,119,296,0,0,2488064
28,0,105,550,0,0,4268996
29,0,144,479,0,0,5507391
30,0,133,441,0,0,4638881
31,0,111,569,0,0,2750777
32,0,109,496,0,0,1148925
33,0,102,336,0,0,345499
34,0,270,438,0,0,74517
35,0,377,403,0,0,12114
36,0,173,474,0,0,3149
37,0,102,726,0,0,1763
38,0,160,951,0,0,169
39,0,381,945,0,0,167
40,49,433,1148,0,0,153
41,233,448,1730,0,0,151
42,1037,368,2532,0,0,137
43,1959,648,3234,0,1208,125
44,3246,1409,3696,0,2560,124
45,5163,2327,4934,0,2865,127
46,9405,3620,8907,0,2378,124
47,18090,6549,13993,0,2387,120
48,31773,9539,21953,0,2894,11729
49,52723,19174,36938,0,3865,127
50,87347,34350,61603,0,644,127
51,134636,60133,92869,0,765,127
52,198396,103280,140558,0,1905,121
53,283839,171802,210711,0,7286,117
54,389655,271120,313963,0,18978,119
55,526614,417921,450230,0,30707,120
56,699411,599267,620412,543,85799,124
57,908823,819335,830255,1428,241282,125
58,1142638,1107048,1075072,8901,530704,3320
59,1357112,1421708,1358280,130964,963856,7393
60,1562389,1726174,1634532,506132,1584998,616
61,1768629,1994969,1883294,1610725,2507727,620
62,1933445,2233488,2059581,3871556,3388658,667
63,1999511,2348412,2181664,7066902,4004805,1079
64,2002007,2309400,2201868,6973389,3945844,1636
65,1920465,2213872,2120881,3952886,3322727,149
66,1779907,1974425,1950171,1678798,2359394,152
67,1608518,1696519,1705675,464876,1614016,160
68,1413667,1362435,1437679,123876,891716,138
69,1168700,1055256,1150630,19563,513231,0
70,920272,799440,896256,3805,203871,0
71,718685,567295,657562,0,92699,0
72,543293,393930,466571,0,28161,0
73,397977,264387,317110,0,13624,0
74,290678,168191,206337,0,6725,0
75,193295,107753,125285,0,2008,0
76,130130,61793,71714,0,1355,0
77,84941,36935,39883,0,399,0
78,53319,19768,21577,0,798,0
79,33596,10191,8928,0,832,0
80,15862,6005,4169,0,859,0
81,9017,4142,1983,0,869,0
82,6521,2305,1601,0,800,0
83,3785,1113,439,0,886,198
84,1317,670,484,0,1274,679
85,574,279,627,0,0,498
86,548,209,497,0,0,254
87,796,168,462,0,0,203
88,245,50,375,0,0,219
89,77,40,405,0,0,843
90,0,20,153,0,0,799
91,0,9,131,0,0,3012
92,0,8,89,0,0,2163
93,0,9,114,0,0,1902
94,0,2,80,0,0,3590
95,0,3,94,0,805,1965
96,0,2,113,0,534,698
97,0,4,111,0,448,2555
98,0,2,90,0,459,331
99,0,1,139,0,532,654
100,0,3,217,0,1130,824
101,0,3,206,0,503,642
102,0,7,235,0,1076,2384
103,0,2,101,0,590,1960
104,0,2,48,0,1151,4214
105,0,3,1,0,6352,3249
106,0,2,0,0,181,2414
107,0,5,0,0,303,3010
108,0,4,0,0,318,1606
109,0,2,0,0,0,884
110,0,2,0,0,0,0
111,0,3,0,0,0,0
112,0,0,0,0,0,0
113,0,1,0,0,0,0
114,0,1,0,0,0,0
115,0,0,0,0,0,0
116,0,2,0,0,0,0
117,0,0,0,0,0,0
118,0,2,0,0,0,0
119,0,0,0,0,0,0
120,0,1,0,0,0,0
121,0,1,0,0,0,0
122,0,0,0,0,0,0
123,0,1,0,0,0,0
124,0,0,0,0,0,0
125,0,1,0,0,0,0
126,0,0,0,0,0,0
127,0,1,0,0,0,0
