0,6
1,71
2,56
3,43
4,13
5,16
6,78
7,242
8,226
9,454
10,1276
11,2980
12,11855
13,52246
14,184777
15,530859
16,1155602
17,1942663
18,2864035
19,3022707
20,1481267
21,505755
22,210593
23,109120
24,77972
25,69646
26,66804
27,64872
28,62680
29,63558
30,63231
31,62576
32,62152
33,62969
34,61388
35,60777
36,60870
37,59766
38,58890
39,58483
40,58546
41,57527
42,56475
43,55809
44,55951
45,54448
46,52065
47,51155
48,50107
49,48712
50,47897
51,46951
52,46566
53,45308
54,42710
55,41794
56,40718
57,38711
58,37414
59,36014
60,34431
61,33517
62,32348
63,30882
64,28669
65,27141
66,26118
67,24266
68,22345
69,21032
70,19155
71,17528
72,16133
73,14449
74,12371
75,10078
76,8391
77,6277
78,4460
79,3391
80,2534
81,2178
82,1841
83,1711
84,1430
85,1160
86,942
87,788
88,740
89,740
90,629
91,616
92,584
93,531
94,427
95,287
96,317
97,315
98,364
99,389
100,359
101,362
102,336
103,362
104,347
105,317
106,265
107,272
108,212
109,177
110,146
111,38
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
