,x,y,z
0,192,0,0
1,369,0,0
2,674,0,0
3,1381,0,762
4,2367,0,2273
5,3815,0,2970
6,5866,114,3456
7,8432,394,3855
8,9142,533,3643
9,7708,1152,3841
10,5567,1719,5132
11,4266,2203,7291
12,3533,2940,7484
13,3185,8937,8168
14,3288,3870,13492
15,7885,38803,39602
16,8232,45367,18060
17,3279,5933,1478
18,3142,4784,1663
19,3535,3740,589
20,4307,2460,677
21,5566,1889,871
22,7780,1521,1103
23,8931,1252,1168
24,7801,1223,1160
25,5081,1051,1084
26,3178,891,884
27,1816,633,635
28,923,238,280
29,415,126,99
30,208,119,108
31,98,78,142
