,x,y,z
0,5,1,5
1,1,2,4
2,4,0,5
3,15,1,2
4,5,2,2
5,7,3,4
6,7,1,4
7,3,2,7
8,11,3,5
9,13,1,2
10,15,3,1
11,9,2,7
12,15,2,2
13,15,2,8
14,12,4,6
15,24,2,8
16,20,2,6
17,35,4,2
18,16,2,12
19,18,3,12
20,31,2,13
21,29,3,12
22,38,5,19
23,31,7,14
24,27,5,24
25,38,5,18
26,36,7,17
27,32,6,23
28,51,7,31
29,41,9,18
30,38,10,31
31,50,12,22
32,49,15,27
33,45,18,45
34,36,10,36
35,48,17,42
36,42,24,47
37,45,20,50
38,58,20,62
39,46,29,65
40,43,19,78
41,40,31,55
42,54,24,85
43,47,30,96
44,49,26,91
45,41,33,88
46,47,35,103
47,47,37,120
48,57,34,127
49,57,46,106
50,49,48,142
51,50,51,122
52,47,51,150
53,60,78,154
54,51,57,160
55,68,69,149
56,57,91,185
57,44,67,181
58,59,92,189
59,63,96,201
60,75,100,220
61,46,103,205
62,58,110,245
63,75,131,250
64,58,135,269
65,67,141,286
66,74,167,307
67,70,163,353
68,52,166,371
69,79,219,386
70,82,215,432
71,76,256,487
72,77,292,529
73,83,298,577
74,92,357,653
75,100,390,726
76,90,436,818
77,104,520,964
78,116,605,1111
79,112,779,1241
80,155,913,1332
81,143,1122,1630
82,139,1116,1879
83,181,1475,2454
84,190,1667,2671
85,217,2140,3352
86,233,2600,3874
87,296,2435,4652
88,329,3087,5109
89,367,3620,5817
90,429,3809,5907
91,513,3930,6279
92,602,3985,6699
93,703,4037,6855
94,866,3969,7058
95,1047,4047,7302
96,1277,3912,8026
97,1610,3857,8313
98,2078,3985,9337
99,2761,4187,10999
100,3830,4497,13790
101,5385,5179,18209
102,7446,6268,22885
103,10378,7797,26744
104,13427,9099,30113
105,17493,10356,32931
106,22552,11087,33514
107,31234,11982,34519
108,36933,12526,33206
109,44569,12168,33480
110,48055,12419,32968
111,46881,13402,33310
112,41298,13972,34606
113,36579,15104,36137
114,31912,17277,39444
115,27776,18373,41742
116,24525,18511,41960
117,22370,19018,41159
118,20435,18290,37981
119,18821,19583,36342
120,17165,19628,37183
121,16354,21113,40182
122,16160,22577,43700
123,16617,27965,45129
124,16864,33182,58556
125,21510,42648,80062
126,29624,77967,122090
127,144846,303544,199880
128,147700,285276,89533
129,44438,66417,18057
130,24396,36112,12382
131,17817,25986,12385
132,17118,21029,6667
133,17416,17594,8412
134,16801,16028,5575
135,18103,16556,4387
136,19862,17050,3468
137,21117,17585,3249
138,22762,18116,2817
139,24894,18314,2726
140,28292,17629,3127
141,32113,16633,3166
142,37062,14693,2914
143,43543,12263,3066
144,47648,10561,2923
145,48628,10389,3176
146,45365,9748,3051
147,38123,9404,3091
148,31917,8844,2951
149,24326,8374,2489
150,18492,7581,2635
151,14054,7020,2034
152,10492,6116,2036
153,7782,5307,1949
154,5532,4738,1999
155,3921,4403,1890
156,2823,4376,2083
157,2151,4140,2200
158,1656,4169,2199
159,1314,4492,2380
160,1072,4436,2421
161,853,4607,2508
162,731,4546,2319
163,616,4377,2537
164,530,4390,2575
165,433,4290,2398
166,381,3930,2392
167,328,3620,2015
168,286,3290,1712
169,260,3041,1495
170,217,2383,1187
171,211,1843,1123
172,191,1673,878
173,157,1389,690
174,135,1196,535
175,127,978,470
176,135,816,376
177,120,736,320
178,114,590,298
179,94,516,258
180,104,452,224
181,83,434,201
182,82,381,171
183,80,303,143
184,82,292,130
185,64,246,128
186,93,238,115
187,70,199,93
188,63,179,88
189,74,181,82
190,56,150,69
191,66,148,64
192,65,133,66
193,68,120,56
194,60,125,52
195,54,110,46
196,64,95,42
197,63,91,36
198,52,84,36
199,55,78,32
200,57,69,30
201,69,75,34
202,58,66,26
203,53,50,29
204,37,60,20
205,50,48,24
206,57,49,20
207,62,47,16
208,48,38,16
209,54,36,21
210,40,41,15
211,42,41,18
212,46,29,9
213,52,41,17
214,45,24,13
215,44,25,11
216,52,35,11
217,44,23,15
218,48,22,9
219,48,26,7
220,34,27,14
221,52,11,9
222,44,16,6
223,44,17,3
224,52,12,4
225,52,11,2
226,45,9,4
227,42,7,4
228,37,14,5
229,37,7,3
230,43,8,2
231,37,8,4
232,36,8,0
233,40,6,3
234,24,5,4
235,36,0,1
236,31,1,2
237,22,5,2
238,23,5,2
239,25,7,2
240,22,2,3
241,10,0,2
242,23,1,0
243,20,3,2
244,11,4,2
245,16,1,2
246,14,2,3
247,17,0,0
248,13,2,2
249,5,2,2
250,11,2,2
251,9,1,4
252,4,0,2
253,4,1,1
254,4,1,1
255,3,0,1
