,x,y,z
0,2216,0,0
1,3146,0,0
2,4031,25,0
3,4791,352,754
4,5833,492,1168
5,7035,789,1517
6,9423,824,1909
7,11343,861,2136
8,11570,839,2362
9,10753,805,2505
10,9313,690,2483
11,8281,817,3733
12,7540,1121,5664
13,7411,2878,5752
14,8287,4368,8051
15,27541,125309,136385
16,28368,118051,98160
17,8457,7056,3388
18,7811,6337,1467
19,7949,4346,1489
20,8636,3192,1591
21,9857,1931,1463
22,11268,1362,1159
23,12364,1365,778
24,12151,911,701
25,10155,778,596
26,7824,698,563
27,6735,372,527
28,5778,210,426
29,4851,95,134
30,3765,105,107
31,2546,86,97
