,x,y,z
0,1,5,46
1,1,2,112
2,5,9,124
3,1,17,230
4,5,22,489
5,4,68,817
6,2,210,1225
7,4,455,1507
8,3,481,2319
9,7,563,3409
10,5,584,4746
11,4,673,6038
12,7,1038,7751
13,7,996,9660
14,8,1506,11726
15,8,1523,13741
16,13,2202,16152
17,12,2384,16304
18,15,2801,16022
19,16,3480,15031
20,19,4371,14189
21,23,5711,13488
22,28,6708,12522
23,31,6817,11922
24,26,7384,11076
25,37,7286,10591
26,65,6680,9775
27,46,6389,9286
28,116,6285,8589
29,109,6260,8254
30,94,5730,7735
31,222,5235,7618
32,207,4941,7621
33,418,4759,7437
34,454,4761,7241
35,470,4826,7242
36,473,4358,6961
37,319,4399,6844
38,306,4217,7055
39,253,3842,7367
40,323,3813,7013
41,312,3765,7024
42,318,3272,7085
43,285,3439,7528
44,341,3419,7004
45,539,3272,6547
46,668,3222,6413
47,981,3423,6359
48,1373,3427,6284
49,1662,3374,6636
50,2327,3495,7111
51,3496,3911,6867
52,4426,3905,6725
53,5154,4062,6812
54,7009,4529,6986
55,7442,5752,7219
56,6557,6033,7602
57,11909,7276,8130
58,12252,8250,8914
59,19710,10506,10312
60,39781,14272,13228
61,158610,41822,29636
62,155161,40180,13751
63,40313,15611,2851
64,17335,10385,1161
65,10327,8022,903
66,9882,7310,806
67,8608,5983,749
68,5742,5157,719
69,4838,4553,720
70,3846,4246,705
71,3517,3935,702
72,2967,3707,704
73,1945,3654,710
74,1773,3599,758
75,1268,3590,741
76,919,3553,764
77,620,3511,777
78,476,3625,771
79,390,3588,827
80,406,3735,830
81,327,3795,834
82,309,3870,871
83,328,4230,916
84,267,4147,1027
85,279,4454,1017
86,331,4612,1132
87,251,4611,1078
88,402,5023,1147
89,392,5151,1304
90,309,5458,1193
91,423,5939,1284
92,171,6291,1370
93,288,6265,1328
94,123,6859,1524
95,88,7039,1495
96,54,7284,1556
97,57,6951,1510
98,48,7122,1859
99,37,6888,1893
100,23,6413,1836
101,21,5900,1528
102,19,5366,1437
103,17,4190,1229
104,13,2939,793
105,9,2823,639
106,11,2885,677
107,6,2469,768
108,6,1985,856
109,6,1779,513
110,3,1422,386
111,7,1100,414
112,3,741,205
113,5,649,154
114,2,506,207
115,3,393,140
116,4,299,84
117,2,98,71
118,1,73,48
119,5,59,57
120,0,28,41
121,1,9,23
122,2,6,12
123,2,4,0
