,x,y,z
0,0,6,70
1,0,9,89
2,0,11,120
3,0,9,175
4,0,25,248
5,0,38,335
6,0,51,510
7,0,80,655
8,0,91,769
9,0,106,966
10,0,130,1221
11,0,148,1418
12,0,211,1611
13,0,260,1760
14,0,281,1913
15,0,360,2005
16,0,371,1975
17,0,399,1969
18,0,428,2046
19,0,443,2023
20,0,442,2070
21,0,484,2112
22,0,522,2063
23,0,608,2081
24,0,634,2158
25,0,742,2139
26,0,842,2173
27,0,852,2152
28,0,938,2178
29,0,1010,2153
30,0,1047,2107
31,0,1112,2106
32,0,1099,2067
33,0,1096,2060
34,0,1136,2019
35,0,1165,2049
36,0,1142,2055
37,0,1206,2060
38,0,1180,2025
39,0,1171,2020
40,0,1171,2005
41,0,1192,2009
42,0,1177,2009
43,0,1198,1992
44,0,1235,2014
45,0,1219,1985
46,0,1242,1998
47,0,1265,2030
48,0,1267,2029
49,0,1317,2048
50,0,1347,2074
51,0,1415,2134
52,0,1484,2188
53,0,1554,2283
54,0,1719,2347
55,0,1897,2507
56,0,2091,2682
57,226,2403,2937
58,619,2878,3337
59,1692,3662,4017
60,9275,5492,5456
61,63574,16045,13740
62,62329,14302,5974
63,8433,5073,882
64,2214,3432,481
65,550,2670,475
66,110,2254,434
67,23,1911,362
68,37,1726,315
69,69,1569,289
70,29,1443,266
71,0,1365,264
72,0,1303,253
73,0,1259,256
74,0,1250,240
75,0,1207,237
76,0,1187,246
77,0,1183,244
78,0,1175,244
79,0,1186,254
80,0,1205,257
81,0,1209,274
82,0,1181,266
83,0,1145,277
84,0,1181,278
85,0,1152,293
86,0,1155,258
87,0,1211,285
88,0,1182,296
89,0,1146,295
90,0,1154,256
91,0,1142,249
92,0,1174,244
93,0,1159,220
94,0,1144,228
95,0,1071,199
96,0,977,203
97,0,914,207
98,0,797,215
99,0,704,213
100,0,607,193
101,0,533,175
102,0,471,165
103,0,412,160
104,0,408,165
105,0,399,152
106,0,349,154
107,0,322,166
108,0,302,175
109,0,279,168
110,0,256,156
111,0,230,171
112,0,207,148
113,0,177,112
114,0,130,102
115,0,132,64
116,0,83,54
117,0,61,45
118,0,50,32
119,0,37,19
120,0,14,13
121,0,9,5
122,0,7,5
123,0,10,0
