,x,y,z
0,0,1,30
1,1,3,48
2,3,10,95
3,1,4,119
4,1,21,223
5,5,44,318
6,2,46,599
7,2,56,820
8,3,206,1090
9,5,285,1808
10,6,329,2029
11,3,308,2467
12,5,428,3196
13,6,702,4341
14,7,1116,5629
15,8,1185,6882
16,8,1315,7744
17,10,1703,8895
18,10,1873,8938
19,12,1791,7966
20,15,2696,8052
21,16,3055,7428
22,19,3728,7610
23,25,4269,6875
24,30,3520,6630
25,37,4162,6229
26,43,4237,5908
27,45,3947,5439
28,63,3380,5579
29,64,3406,5119
30,144,3444,4886
31,181,2924,4830
32,269,3064,4727
33,172,2804,4563
34,374,2590,4251
35,343,2448,4385
36,378,2673,4308
37,286,2550,4144
38,390,2118,4389
39,374,2239,4073
40,309,2251,4410
41,312,2147,4802
42,329,1968,4647
43,403,1983,4872
44,435,1981,4811
45,556,1934,4763
46,651,1881,4151
47,760,1900,3964
48,983,1999,3931
49,1407,1945,3937
50,1678,2039,4380
51,2180,2170,4159
52,2329,2270,4656
53,3836,2430,4178
54,3694,2576,4214
55,6477,2931,4299
56,5529,3334,4499
57,7440,4308,4791
58,3759,4621,5207
59,7481,6815,6056
60,19491,9555,7700
61,83914,25546,16818
62,81696,22802,6855
63,21981,10606,1791
64,6706,5817,717
65,7189,4771,475
66,7310,4719,379
67,5666,3297,304
68,4231,2923,304
69,4803,3204,293
70,3422,2324,292
71,3047,2204,280
72,2726,2164,276
73,2279,2049,288
74,1747,1961,302
75,1298,2066,308
76,1040,1880,323
77,771,1873,348
78,651,1961,371
79,545,1996,368
80,566,1943,380
81,538,1862,447
82,453,1921,483
83,399,2144,496
84,449,2182,442
85,454,2242,556
86,484,2175,528
87,606,2254,527
88,375,2470,597
89,450,2480,709
90,349,2687,704
91,236,2849,692
92,99,2781,722
93,152,3045,666
94,96,3212,766
95,78,3169,641
96,60,3561,677
97,34,3696,804
98,33,3735,899
99,31,4170,785
100,30,4017,688
101,22,3225,510
102,15,2893,598
103,18,2247,719
104,13,1859,503
105,11,1569,477
106,11,1776,305
107,9,1197,288
108,7,936,396
109,8,1091,366
110,7,917,137
111,4,547,249
112,5,680,139
113,6,328,245
114,3,413,10
115,4,173,35
116,3,81,28
117,2,60,21
118,4,21,39
119,2,39,17
120,1,13,2
121,4,5,0
122,1,5,0
123,1,1,0
