,x,y,z
0,122,0,32
1,192,0,28
2,259,0,55
3,342,0,53
4,422,0,68
5,536,41,58
6,648,34,62
7,767,36,51
8,834,24,64
9,902,122,53
10,993,60,53
11,1076,60,79
12,1154,48,175
13,1267,47,138
14,1402,40,132
15,1554,42,94
16,1665,42,95
17,1826,29,125
18,1974,35,131
19,2186,42,177
20,2463,35,218
21,2822,27,192
22,3193,27,376
23,3570,24,300
24,4018,29,230
25,4448,31,346
26,4947,36,255
27,5471,32,231
28,6184,27,193
29,7037,37,246
30,8219,34,357
31,9286,36,388
32,10053,81,505
33,10494,99,600
34,11296,74,619
35,11667,61,619
36,11718,52,522
37,11812,84,474
38,11422,98,758
39,10630,87,681
40,9296,70,777
41,8816,70,841
42,8875,147,812
43,8058,111,1093
44,7314,104,1205
45,7086,103,1175
46,6482,88,1208
47,5882,59,1135
48,5924,94,1561
49,5326,104,1375
50,4862,160,1430
51,4808,120,1687
52,4233,105,1616
53,3916,145,2255
54,3741,223,2772
55,3443,149,2606
56,3269,131,2619
57,3242,149,2655
58,2949,167,3123
59,2716,232,3746
60,2601,193,4812
61,2521,318,4978
62,2453,368,5858
63,2270,191,7544
64,2231,280,9250
65,2083,259,10162
66,2010,201,9944
67,2000,224,11207
68,1944,214,12003
69,1844,226,13113
70,1808,218,12842
71,1700,259,14745
72,1725,270,16273
73,1679,307,20437
74,1593,825,24682
75,1601,326,26690
76,1543,260,28058
77,1544,984,32440
78,1499,272,37266
79,1476,250,39439
80,1453,235,49052
81,1453,224,56288
82,1436,215,67410
83,1427,206,77050
84,1408,210,85188
85,1415,363,95550
86,1427,561,92617
87,1407,561,101146
88,1432,1027,102449
89,1452,1181,98104
90,1442,837,93626
91,1475,655,90834
92,1522,1180,91726
93,1533,1080,82742
94,1612,1008,77589
95,1659,388,76698
96,1727,425,68884
97,1849,1059,60481
98,1972,1086,55090
99,2223,1448,52204
100,2319,1467,41348
101,2612,778,36224
102,2943,1166,30782
103,3228,2276,30711
104,3568,1541,28387
105,4198,1509,22923
106,4942,1297,24299
107,5678,835,25682
108,7097,1185,22467
109,8500,858,19491
110,8461,762,17481
111,8688,822,15326
112,10418,714,11651
113,12894,1121,12621
114,17189,1214,8545
115,19535,2634,10753
116,23269,3123,10003
117,28442,2715,7844
118,32975,2754,9033
119,40562,2637,8606
120,48387,1314,5586
121,56657,5056,8366
122,66591,5786,7712
123,72801,14452,7268
124,83262,21071,5394
125,88079,44594,8228
126,94860,81517,3365
127,96272,974447,6293
128,98056,977803,5105
129,98899,101694,3463
130,93012,56416,3952
131,83424,28806,4059
132,73916,19095,3877
133,66527,7760,2440
134,54451,4351,2119
135,46306,3184,1639
136,41228,2712,1949
137,32833,2674,1975
138,27215,2114,1571
139,22078,1514,741
140,18430,2645,2323
141,16233,2260,844
142,13981,1225,360
143,12225,1225,566
144,11450,1518,419
145,9394,1373,409
146,9124,1059,1025
147,6999,1497,451
148,5842,835,406
149,5501,740,817
150,4977,1346,398
151,4272,1305,612
152,3828,1032,1299
153,3235,1041,881
154,2919,834,799
155,2788,904,975
156,2457,659,250
157,2253,721,237
158,2084,683,263
159,1919,785,297
160,1819,732,352
161,1780,709,361
162,1717,1300,304
163,1689,660,248
164,1642,905,194
165,1636,736,169
166,1617,1169,222
167,1557,788,168
168,1569,990,194
169,1568,947,199
170,1555,568,177
171,1553,490,99
172,1581,915,112
173,1559,784,138
174,1611,645,196
175,1613,539,158
176,1669,785,153
177,1675,500,49
178,1705,564,31
179,1741,269,32
180,1754,285,35
181,1777,234,37
182,1846,268,41
183,1935,314,47
184,1940,373,52
185,2039,332,62
186,2053,433,88
187,2096,211,80
188,2208,241,22
189,2245,191,36
190,2366,212,4
191,2488,264,3
192,2611,185,4
193,2733,171,5
194,2811,243,4
195,3001,153,4
196,3048,189,5
197,3352,253,5
198,3524,159,5
199,3645,74,6
200,3894,106,6
201,4211,115,6
202,4609,122,6
203,4858,85,5
204,5051,158,8
205,5617,319,8
206,6188,40,6
207,6683,44,7
208,6855,45,8
209,7354,44,12
210,7404,39,12
211,7808,42,14
212,9059,45,36
213,9412,40,82
214,10318,44,0
215,10641,48,0
216,11112,49,0
217,12053,49,0
218,12768,39,0
219,13240,39,0
220,13166,56,0
221,12194,49,0
222,11868,53,0
223,10952,59,0
224,9862,59,0
225,8630,74,0
226,7557,62,0
227,6673,78,0
228,6101,82,0
229,5440,79,0
230,4671,81,0
231,4102,92,0
232,3493,102,0
233,3080,113,0
234,2805,59,0
235,2531,61,0
236,2334,66,0
237,2147,83,0
238,1943,105,0
239,1753,173,0
240,1601,135,0
241,1481,99,0
242,1371,0,0
243,1258,0,0
244,1141,0,0
245,1069,0,0
246,988,0,0
247,916,0,0
248,838,0,0
249,718,0,0
250,601,1,0
251,503,4,0
252,377,4,0
253,296,5,0
254,218,4,0
255,136,4,0
