,x,y,z
0,3,0,0
1,3,0,0
2,2,0,0
3,8,0,0
4,2,0,0
5,4,0,0
6,5,0,0
7,3,0,0
8,0,0,0
9,3,0,0
10,6,0,0
11,6,0,0
12,3,0,0
13,1,0,0
14,5,0,0
15,0,0,0
16,6,0,0
17,3,0,0
18,1,0,0
19,1,0,0
20,4,0,0
21,4,0,0
22,5,0,0
23,2,0,0
24,3,0,0
25,5,0,0
26,1,0,0
27,4,0,0
28,1,0,0
29,7,0,0
30,4,0,0
31,6,0,0
32,7,0,0
33,5,0,0
34,4,0,0
35,9,0,0
36,5,0,0
37,12,0,0
38,6,0,0
39,7,0,0
40,3,0,0
41,4,0,0
42,3,0,0
43,5,0,0
44,9,0,0
45,5,0,0
46,6,0,0
47,13,0,0
48,6,0,0
49,9,0,0
50,10,0,0
51,11,0,0
52,10,0,0
53,5,0,0
54,11,0,0
55,8,0,0
56,12,0,0
57,11,0,0
58,17,0,0
59,10,0,0
60,16,0,0
61,13,0,0
62,14,0,0
63,20,0,0
64,20,0,0
65,24,0,0
66,24,0,0
67,25,0,0
68,26,0,0
69,30,0,0
70,26,0,0
71,30,0,0
72,29,0,0
73,36,0,0
74,38,0,0
75,42,0,0
76,44,0,0
77,68,21,0
78,68,14,0
79,60,6,0
80,69,3,0
81,86,13,0
82,115,5,0
83,115,7,0
84,136,8,0
85,179,4,15
86,195,2,12
87,265,4,6
88,328,2,6
89,437,2,4
90,584,31,5
91,828,15,5
92,1099,17,5
93,1573,9,19
94,2004,9,35
95,2376,6,46
96,2464,6,47
97,2452,20,51
98,2086,34,52
99,1631,27,78
100,1156,24,83
101,745,18,89
102,489,31,95
103,344,25,120
104,268,35,121
105,225,21,155
106,183,35,143
107,150,30,176
108,152,43,192
109,145,237,183
110,128,74,282
111,124,62,329
112,132,57,361
113,133,38,429
114,136,55,710
115,149,174,1170
116,143,124,1699
117,139,217,1760
118,143,306,1701
119,143,327,1432
120,143,132,1144
121,181,224,2911
122,198,399,6207
123,300,811,10981
124,390,585,7761
125,1070,763,4683
126,1678,580,3014
127,3769,27582,4117
128,3600,26469,2052
129,1388,1388,1723
130,569,248,1944
131,370,735,1244
132,249,349,1406
133,258,242,888
134,251,406,969
135,242,180,398
136,213,171,303
137,170,138,444
138,170,169,289
139,183,68,225
140,179,128,145
141,161,111,14
142,146,240,13
143,146,92,13
144,147,61,16
145,155,24,13
146,159,29,18
147,166,39,28
148,182,24,24
149,204,19,11
150,245,19,17
151,297,24,36
152,395,28,22
153,529,20,4
154,783,20,7
155,1163,33,4
156,1559,19,6
157,1999,18,8
158,2266,34,8
159,2483,18,5
160,2301,24,9
161,1870,15,21
162,1426,23,34
163,1079,26,16
164,754,4,30
165,552,0,2
166,422,0,2
167,319,0,3
168,263,0,1
169,195,0,2
170,189,0,2
171,124,0,3
172,121,0,5
173,113,0,3
174,75,0,2
175,75,0,8
176,74,0,4
177,69,0,3
178,56,0,9
179,46,0,2
180,31,0,5
181,41,0,11
182,39,0,3
183,33,0,2
184,31,0,4
185,33,0,12
186,31,0,0
187,27,0,0
188,26,0,0
189,27,0,0
190,24,0,0
191,12,0,0
192,13,0,0
193,17,0,0
194,9,0,0
195,13,0,0
196,10,0,0
197,15,0,0
198,14,0,0
199,10,0,0
200,13,0,0
201,5,0,0
202,12,0,0
203,8,0,0
204,10,0,0
205,9,0,0
206,10,0,0
207,7,0,0
208,10,0,0
209,10,0,0
210,14,0,0
211,7,0,0
212,8,0,0
213,5,0,0
214,2,0,0
215,5,0,0
216,5,0,0
217,7,0,0
218,6,0,0
219,4,0,0
220,8,0,0
221,8,0,0
222,4,0,0
223,5,0,0
224,7,0,0
225,4,0,0
226,8,0,0
227,3,0,0
228,4,0,0
229,5,0,0
230,3,0,0
231,4,0,0
232,4,0,0
233,5,0,0
234,3,0,0
235,7,0,0
236,0,0,0
237,1,0,0
238,5,0,0
239,2,0,0
240,6,0,0
241,3,0,0
242,3,0,0
243,5,0,0
244,2,0,0
245,1,0,0
246,4,0,0
247,4,0,0
248,5,0,0
249,1,0,0
250,2,0,0
251,0,0,0
252,2,0,0
253,2,0,0
254,0,0,0
255,1,0,0
