,x,y,z
0,19,0,18
1,17,4,16
2,20,8,18
3,18,12,35
4,21,26,51
5,21,38,82
6,19,58,135
7,32,92,198
8,34,139,272
9,31,137,299
10,37,202,416
11,35,315,551
12,46,383,717
13,52,489,926
14,44,617,1009
15,54,763,1486
16,61,1074,2008
17,71,1343,2770
18,71,1796,3742
19,94,2430,5183
20,88,3097,6012
21,109,3814,7724
22,119,4009,9223
23,134,5226,10741
24,155,6096,12035
25,193,6779,13193
26,212,7836,13530
27,268,7817,13549
28,315,8204,13834
29,381,8596,13221
30,462,7922,12695
31,596,7637,12364
32,774,6928,12737
33,1036,6647,13268
34,1451,6702,14048
35,2064,6401,15413
36,3240,6169,16782
37,4868,5726,19003
38,7154,5832,20362
39,9601,6158,22790
40,12536,6401,24840
41,16782,6512,26802
42,20271,6667,28239
43,22783,7260,29581
44,23822,7318,30104
45,24061,8011,31640
46,23764,9847,31447
47,22147,10624,32509
48,20041,11155,32349
49,18548,11835,32156
50,16664,12649,33191
51,15930,13918,34052
52,15081,13709,32403
53,14551,14689,29746
54,14064,16306,30206
55,14216,18504,29970
56,14465,19726,31781
57,16875,23198,31750
58,15582,28624,33168
59,20092,34546,34764
60,44081,53885,47047
61,167415,149772,82509
62,176677,143915,48083
63,31255,57070,15337
64,19210,31073,15383
65,21800,25183,4470
66,15755,21416,6518
67,15200,20707,4655
68,15216,19318,4266
69,14589,16239,3626
70,15638,15221,2607
71,15893,14804,2036
72,16574,12888,2083
73,17748,12227,2102
74,18878,11172,2211
75,20187,10709,1668
76,22404,10175,1653
77,23896,9593,1770
78,24460,8684,1797
79,25651,8254,1702
80,22685,8160,1707
81,20077,7093,1808
82,16156,6985,1873
83,11461,6324,1925
84,8707,5965,2021
85,5861,5449,2244
86,3932,5552,2336
87,2870,5700,2339
88,1957,5890,2478
89,1321,6259,2460
90,968,6315,2450
91,747,7048,2693
92,565,6792,2914
93,462,6849,2512
94,367,7207,2752
95,316,6923,2303
96,239,6922,2333
97,225,6197,2125
98,182,5530,2061
99,153,4997,1876
100,126,4249,1531
101,121,3606,1315
102,101,2860,1231
103,88,1985,980
104,89,1554,773
105,69,1174,695
106,63,1040,629
107,64,630,414
108,50,610,354
109,47,481,253
110,43,355,252
111,50,366,198
112,26,246,155
113,41,205,165
114,35,123,115
115,27,128,125
116,26,85,79
117,18,60,55
118,20,44,33
119,19,27,28
120,15,13,12
121,19,10,11
122,15,7,10
123,10,5,2
