,x,y,z
0,24,4,8
1,25,1,12
2,31,2,16
3,32,6,21
4,32,4,17
5,26,4,22
6,35,11,34
7,51,9,45
8,48,20,46
9,53,18,45
10,65,28,64
11,76,33,82
12,65,38,81
13,83,50,98
14,69,50,103
15,81,69,139
16,83,77,162
17,101,82,240
18,99,112,300
19,96,145,344
20,121,166,417
21,121,184,474
22,149,242,569
23,152,295,705
24,170,351,784
25,197,431,966
26,228,457,1198
27,254,613,1466
28,295,801,1812
29,327,984,2433
30,384,1202,2892
31,480,1535,3958
32,544,1966,4952
33,659,2513,6142
34,827,2912,7275
35,969,3177,8352
36,1204,3477,8859
37,1464,3790,9659
38,1851,3973,10310
39,2348,3881,10813
40,3046,3989,12189
41,4194,4214,14130
42,5986,4594,17890
43,9031,5445,25542
44,14107,7033,36193
45,20724,8982,47150
46,29686,11406,54687
47,41311,13136,60246
48,58312,14556,60133
49,75300,15602,58182
50,86098,16469,56468
51,81794,17323,56798
52,66671,20061,62614
53,53528,23960,71700
54,43883,28388,81099
55,36891,31199,78078
56,32473,31186,73760
57,29612,29809,76531
58,28823,35136,81056
59,34162,44258,106505
60,44082,80551,130459
61,196373,545874,393102
62,181662,504848,111727
63,39778,70021,18139
64,33535,50073,9940
65,29731,36300,10542
66,29420,33478,5939
67,32364,32180,7802
68,36871,31484,7403
69,43378,28898,6194
70,52875,22396,5267
71,65148,17610,5597
72,79034,13518,5686
73,86010,11983,6425
74,77664,11549,6514
75,60171,11060,6359
76,42881,10711,6116
77,30384,10216,5400
78,21820,9415,4272
79,14306,8035,3580
80,9298,6833,2941
81,6149,6010,2681
82,4285,5465,2477
83,3138,5287,2402
84,2414,5261,2415
85,1887,5229,2420
86,1528,4734,2291
87,1228,4396,2146
88,1017,4230,2079
89,849,3492,1867
90,694,2692,1415
91,589,2380,1345
92,484,1776,1039
93,414,1327,713
94,373,1000,614
95,313,700,520
96,247,599,343
97,235,531,302
98,201,410,261
99,192,326,219
100,165,276,167
101,149,235,134
102,141,198,106
103,121,171,88
104,109,127,79
105,112,107,68
106,96,69,50
107,97,47,41
108,86,39,31
109,75,28,29
110,70,26,21
111,79,24,25
112,69,23,19
113,56,11,17
114,53,15,12
115,50,9,13
116,51,13,7
117,40,6,6
118,35,5,5
119,39,3,1
120,30,4,2
121,40,1,1
122,29,2,2
123,32,0,0
