0,0
1,0
2,0
3,0
4,0
5,0
6,15
7,73
8,53
9,50
10,161
11,273
12,811
13,4740
14,14405
15,36017
16,67971
17,98646
18,119606
19,139442
20,186958
21,316358
22,613175
23,1046930
24,1565825
25,2220830
26,1843547
27,662652
28,275744
29,159700
30,127038
31,101302
32,83843
33,75645
34,67363
35,63452
36,61161
37,60318
38,59136
39,58659
40,57322
41,57144
42,56452
43,55798
44,55212
45,54058
46,53395
47,51687
48,51198
49,50239
50,49471
51,48070
52,47165
53,45850
54,43664
55,43215
56,41518
57,40505
58,39154
59,38155
60,36884
61,35651
62,33742
63,31977
64,30366
65,28694
66,26949
67,25648
68,23867
69,21909
70,19505
71,17607
72,16045
73,14165
74,11931
75,9910
76,8119
77,6522
78,4642
79,3252
80,2016
81,1656
82,1440
83,1334
84,1253
85,1024
86,984
87,753
88,603
89,642
90,587
91,497
92,377
93,371
94,312
95,280
96,203
97,196
98,183
99,180
100,121
101,137
102,122
103,120
104,97
105,60
106,61
107,61
108,2
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
