,x,y,z
0,15,1,26
1,16,24,58
2,18,34,123
3,22,49,154
4,25,85,165
5,28,100,204
6,28,131,246
7,39,146,270
8,44,133,258
9,60,120,358
10,70,97,359
11,89,132,440
12,114,186,447
13,144,237,600
14,179,230,791
15,253,297,992
16,325,277,1261
17,438,368,1647
18,544,492,2283
19,669,555,2641
20,920,830,2901
21,1086,973,3444
22,1360,1098,4064
23,1754,1236,4347
24,1932,1398,4502
25,2446,1767,5238
26,2807,1685,5428
27,3441,1848,5596
28,4546,1706,6070
29,5077,1881,6055
30,5591,1706,6095
31,6629,1644,5682
32,6752,1599,5819
33,6766,1555,5863
34,7530,1543,5628
35,6907,1509,5162
36,6549,1517,5408
37,5998,1645,5431
38,5363,1696,5035
39,5022,1802,5477
40,4470,2048,5507
41,4051,2201,6228
42,3682,2400,6455
43,3494,2450,6097
44,3318,2684,6023
45,3216,2688,5881
46,2983,2461,5704
47,2896,2408,5327
48,2777,2481,5172
49,2649,2649,4856
50,2518,2802,4741
51,2421,2792,4623
52,2360,2635,4700
53,2313,2749,5369
54,2309,3557,6214
55,2709,4917,7212
56,2587,5372,8864
57,2964,5111,9022
58,3243,7418,12083
59,3750,9758,21638
60,5515,15546,20474
61,22582,51044,29349
62,20587,67788,14517
63,6197,15417,3710
64,3864,11151,1949
65,2824,8635,1554
66,2627,4116,2395
67,2515,3867,1317
68,2514,3491,2485
69,2605,3138,789
70,2849,2991,889
71,2417,2615,1465
72,2511,2291,414
73,2702,2179,422
74,2738,2448,439
75,2717,2873,426
76,2844,2881,469
77,3020,2652,492
78,3165,2672,504
79,3458,2642,508
80,3701,2707,608
81,3983,2777,604
82,4408,2836,654
83,4830,2658,767
84,5338,2341,738
85,5530,2173,917
86,6379,1689,755
87,6648,1520,792
88,6798,1357,782
89,7114,1393,681
90,6636,1454,656
91,6835,1571,585
92,5769,1407,557
93,5547,1488,508
94,4608,1489,580
95,3937,1472,533
96,3030,1377,534
97,2803,1424,387
98,2237,1152,425
99,1805,991,353
100,1542,929,290
101,1293,840,232
102,1008,747,189
103,844,614,174
104,609,471,121
105,510,435,157
106,365,337,87
107,293,259,84
108,226,255,118
109,172,219,92
110,135,158,123
111,109,149,112
112,85,120,88
113,66,134,76
114,47,94,54
115,41,90,58
116,32,107,81
117,27,67,88
118,27,68,106
119,21,69,96
120,18,64,118
121,18,64,76
122,14,77,50
123,11,20,74
