,x,y,z
0,12,0,3
1,10,1,3
2,9,0,7
3,11,3,3
4,16,1,6
5,21,2,8
6,11,4,10
7,14,10,16
8,25,12,21
9,25,20,16
10,22,15,33
11,29,25,28
12,30,31,45
13,30,37,58
14,38,39,60
15,34,51,75
16,45,62,97
17,32,69,117
18,47,88,141
19,42,113,160
20,49,135,203
21,51,153,226
22,48,211,289
23,51,247,326
24,70,266,394
25,63,305,459
26,88,431,553
27,95,496,733
28,98,608,765
29,112,740,1046
30,134,870,1496
31,162,1100,1861
32,178,1432,2272
33,221,1832,2832
34,256,2188,3382
35,330,2444,3738
36,405,2817,3737
37,510,2830,3930
38,667,3036,4401
39,892,3028,4433
40,1195,3035,4962
41,1755,2837,5874
42,2661,3159,7574
43,4387,3865,10277
44,7123,4617,14499
45,11036,5577,18982
46,15890,6619,20708
47,23254,7215,22866
48,31233,7864,23700
49,37394,8063,23699
50,36799,8567,24972
51,30997,10223,25637
52,25355,11488,26818
53,20611,13588,28114
54,17530,13031,26139
55,15445,13108,26049
56,13565,13023,25889
57,13498,14124,32534
58,12911,16984,36499
59,13716,16546,53433
60,16908,34766,81321
61,81338,156874,129673
62,84081,200856,43046
63,15502,34390,10600
64,11860,19906,6317
65,11254,19132,10089
66,11156,16332,4112
67,12085,12933,4193
68,13669,11533,2548
69,15692,10555,2403
70,18439,9779,2205
71,22563,9288,2174
72,27551,8851,2265
73,31197,8295,2459
74,32358,8452,2701
75,27113,8048,2312
76,20011,7700,2508
77,13710,7210,2044
78,9739,5643,1864
79,6296,4151,1788
80,3878,2925,1709
81,2320,2541,1756
82,1550,2387,1842
83,1053,2390,1932
84,776,2481,1925
85,570,2485,1922
86,458,2551,1876
87,351,2478,1834
88,278,2136,1814
89,238,2168,1476
90,197,1812,1143
91,158,1429,886
92,138,1055,670
93,112,798,454
94,103,669,400
95,96,540,327
96,73,421,285
97,76,334,194
98,66,256,166
99,51,228,137
100,58,183,112
101,47,165,93
102,38,125,71
103,46,110,57
104,31,97,51
105,42,79,32
106,34,70,33
107,29,55,19
108,27,37,16
109,32,37,15
110,32,24,12
111,27,20,13
112,23,17,8
113,17,15,7
114,26,13,8
115,17,10,5
116,14,6,6
117,17,6,1
118,14,6,1
119,11,6,1
120,10,0,1
121,7,1,1
122,10,0,2
123,5,0,1
