,x,y,z
0,0,41,590
1,0,107,1445
2,0,167,1959
3,0,211,2376
4,0,249,2706
5,0,300,3010
6,0,358,3291
7,0,381,3516
8,0,420,3776
9,0,441,3951
10,0,470,4151
11,0,519,4301
12,0,554,4468
13,0,625,4611
14,0,707,4769
15,0,797,4876
16,0,902,5047
17,0,923,5181
18,0,887,5289
19,0,923,5443
20,0,1010,5557
21,0,1093,5677
22,0,1174,5814
23,0,1263,5903
24,0,1382,6090
25,0,1458,6249
26,35,1560,6403
27,128,1644,6478
28,76,1759,6680
29,85,1908,6833
30,66,2047,6960
31,86,2268,7171
32,89,2407,7271
33,80,2565,7424
34,125,2763,7571
35,205,2956,7751
36,190,3096,7903
37,339,3357,8105
38,224,3586,8218
39,285,3951,8465
40,348,4117,8601
41,406,4793,8807
42,597,5129,8964
43,773,5337,9155
44,834,5565,9317
45,991,6180,9521
46,1193,6698,9762
47,1514,6750,9933
48,1704,7391,10074
49,2089,7858,10170
50,2580,7912,10378
51,3860,9041,10478
52,4619,9320,10650
53,5279,9333,10825
54,6769,9815,10852
55,7845,10722,10890
56,10907,10647,10848
57,13980,10707,10746
58,17724,11625,10536
59,21777,12201,10219
60,28772,12267,9954
61,37000,12312,9391
62,47259,11786,8892
63,51228,12262,8377
64,52329,15275,8195
65,47273,15748,7848
66,36984,13444,7632
67,29986,13875,6771
68,23096,13891,5678
69,18095,12673,5390
70,13959,12154,4987
71,11258,11978,4400
72,8958,10988,3939
73,7327,10241,3687
74,5434,9779,3461
75,3952,9741,2788
76,3414,8953,2614
77,2797,8590,2993
78,2070,8328,2473
79,1869,8034,1981
80,1545,7396,1574
81,960,7498,1550
82,974,7176,1548
83,822,6560,1359
84,558,5827,1465
85,594,5286,1370
86,426,4931,1210
87,327,4642,965
88,262,4256,778
89,235,3871,870
90,191,3552,593
91,154,3215,472
92,179,2955,635
93,175,2800,580
94,225,2640,581
95,155,2415,443
96,68,2137,478
97,53,1937,466
98,61,1823,483
99,71,1711,474
100,49,1615,354
101,6,1544,378
102,0,1460,382
103,0,1334,353
104,0,1239,384
105,0,1164,370
106,0,1075,421
107,0,997,346
108,0,944,221
109,0,865,215
110,0,789,246
111,0,737,314
112,0,675,151
113,0,608,109
114,0,560,109
115,0,520,104
116,0,469,104
117,0,435,97
118,0,389,95
119,0,376,95
120,0,338,102
121,0,329,86
122,0,291,81
123,0,263,85
124,0,219,83
125,0,184,93
126,0,142,111
127,0,74,113
