,x,y,z
0,0,2,89
1,0,6,120
2,0,9,222
3,0,25,424
4,1,57,633
5,0,81,842
6,0,123,1064
7,0,226,1687
8,1,290,1706
9,0,285,2588
10,0,357,3281
11,0,454,3858
12,0,663,4470
13,0,570,5050
14,0,721,5904
15,0,794,6212
16,0,870,6773
17,0,1074,6698
18,0,1176,6576
19,0,1305,6205
20,0,1453,6121
21,0,1817,5869
22,0,2098,5600
23,1,2420,5200
24,0,2501,5060
25,1,2854,4870
26,6,2822,4835
27,11,3140,4700
28,21,2999,4677
29,9,3034,4535
30,0,3146,4409
31,8,3114,4398
32,27,3192,4441
33,7,3019,4291
34,13,3044,4164
35,38,3022,4151
36,25,3009,4048
37,13,2746,4122
38,26,2661,4048
39,13,2585,3928
40,28,2624,3901
41,21,2596,3894
42,27,2527,3897
43,26,2455,3818
44,24,2472,3880
45,26,2427,3764
46,105,2466,3786
47,73,2414,3834
48,71,2522,3772
49,187,2541,3857
50,233,2570,3870
51,543,2664,3991
52,587,2740,4108
53,915,2973,4267
54,1630,3112,4470
55,2174,3419,4676
56,2046,3820,4983
57,2549,4375,5416
58,3383,5272,6043
59,9369,6627,7153
60,24191,9881,9441
61,111088,27516,22203
62,102621,26290,9309
63,28750,9642,1324
64,8736,6629,832
65,5999,5316,724
66,3548,4290,668
67,3107,3674,597
68,2586,3264,562
69,1459,2982,537
70,458,2812,507
71,300,2617,498
72,111,2473,489
73,66,2364,473
74,84,2344,485
75,17,2315,490
76,15,2231,491
77,17,2230,520
78,17,2289,534
79,5,2335,565
80,5,2328,538
81,10,2325,622
82,9,2277,571
83,3,2352,636
84,3,2318,597
85,0,2462,621
86,0,2485,642
87,0,2546,609
88,0,2338,677
89,0,2474,778
90,0,2589,781
91,0,2612,788
92,0,2701,592
93,0,2680,608
94,0,2514,656
95,0,2709,705
96,0,2615,791
97,0,2756,821
98,0,2740,780
99,0,2470,585
100,0,2397,624
101,0,2199,594
102,0,1901,631
103,0,1513,545
104,0,1131,568
105,0,986,437
106,0,856,431
107,0,787,450
108,0,676,448
109,0,851,436
110,0,790,367
111,0,689,318
112,0,593,303
113,0,386,407
114,0,453,244
115,0,368,254
116,0,329,83
117,0,122,73
118,0,122,25
119,0,36,3
120,0,34,37
121,0,18,12
122,0,2,8
123,0,1,2
