,x,y,z
0,10,0,2
1,10,4,1
2,10,2,3
3,9,1,4
4,14,1,1
5,12,2,2
6,22,4,4
7,15,2,1
8,15,1,5
9,16,2,3
10,18,3,2
11,21,4,5
12,21,2,4
13,26,1,3
14,30,4,8
15,20,0,3
16,32,1,4
17,34,4,5
18,28,1,4
19,50,4,5
20,36,1,10
21,41,3,4
22,52,5,13
23,42,2,5
24,58,3,5
25,48,3,5
26,47,3,16
27,53,4,5
28,58,4,14
29,53,4,11
30,53,3,15
31,37,5,6
32,53,5,11
33,55,6,16
34,51,10,19
35,51,10,17
36,51,10,19
37,48,11,17
38,50,8,26
39,50,11,17
40,52,16,29
41,57,9,32
42,57,17,35
43,46,12,41
44,40,17,46
45,64,13,49
46,46,20,58
47,39,26,68
48,65,28,64
49,51,24,69
50,56,27,73
51,52,31,77
52,55,39,77
53,41,31,86
54,63,40,85
55,47,44,84
56,64,45,83
57,61,39,93
58,55,52,105
59,42,52,100
60,71,46,101
61,58,64,98
62,62,60,115
63,58,61,122
64,72,68,124
65,70,63,119
66,58,88,130
67,65,84,162
68,76,87,143
69,87,93,150
70,75,102,168
71,92,115,201
72,77,121,196
73,71,142,209
74,105,144,231
75,96,158,266
76,106,173,302
77,115,213,322
78,129,220,365
79,126,275,429
80,155,314,454
81,168,346,534
82,178,379,630
83,169,488,739
84,225,510,870
85,244,595,1087
86,264,736,1206
87,291,822,1372
88,332,1097,1824
89,362,1407,2191
90,435,1652,2784
91,505,1976,3145
92,579,2372,3786
93,654,2676,4335
94,777,3325,4779
95,930,3632,5567
96,1099,3865,5886
97,1291,4276,6511
98,1556,4274,6855
99,1863,4580,7592
100,2273,4745,7685
101,2927,4890,8552
102,3791,5293,9595
103,5087,5715,11386
104,7127,6590,14847
105,10153,7867,19195
106,14493,9711,25738
107,19721,12014,30742
108,25927,13366,34593
109,32996,14725,38131
110,42589,15705,38982
111,55291,16365,38116
112,65582,15598,36873
113,72287,15265,35680
114,71703,15018,35005
115,62937,15467,35985
116,53922,17135,39519
117,45159,19535,44096
118,38670,22150,46533
119,33726,24558,47318
120,30551,26511,46952
121,28014,27442,48496
122,26276,27062,49378
123,24990,29168,52673
124,26308,32827,73413
125,30586,42064,73836
126,39105,80635,163765
127,176141,446462,449887
128,183901,457461,148205
129,32665,95663,53565
130,23130,45083,21263
131,22671,31858,18529
132,23318,34106,10286
133,22847,23412,9222
134,24215,24110,8339
135,26163,24470,7714
136,29110,23141,7395
137,33030,22237,7194
138,38883,19856,6520
139,45867,17526,5400
140,54914,15501,4647
141,62333,14170,4771
142,64617,13581,4955
143,58869,13023,4999
144,50283,13319,4946
145,38275,12887,5251
146,29795,11942,5123
147,23424,10186,4763
148,17696,9213,4464
149,12980,8110,4078
150,9074,6885,3721
151,6409,5415,3388
152,4576,4886,3167
153,3403,4451,3129
154,2586,4229,3267
155,2063,4135,3042
156,1688,3895,3005
157,1388,3777,2930
158,1128,3779,2778
159,996,3497,2724
160,834,3502,2513
161,692,3112,2390
162,599,2669,2058
163,521,2126,1933
164,452,1816,1549
165,410,1611,1359
166,337,1413,1115
167,306,1041,914
168,271,881,594
169,235,726,560
170,220,626,462
171,203,522,387
172,175,470,350
173,161,353,314
174,135,336,258
175,142,270,193
176,109,252,166
177,124,210,159
178,109,197,145
179,111,152,115
180,85,152,115
181,77,133,93
182,94,125,94
183,87,100,67
184,67,107,77
185,89,101,75
186,72,74,63
187,59,80,55
188,68,82,52
189,63,65,43
190,66,64,41
191,54,50,38
192,65,66,37
193,50,54,33
194,52,50,30
195,47,43,36
196,51,43,26
197,63,46,22
198,54,35,31
199,39,36,19
200,47,36,23
201,39,43,17
202,55,26,17
203,61,34,13
204,39,28,17
205,48,26,9
206,43,26,16
207,42,23,16
208,39,22,11
209,51,14,12
210,47,19,8
211,45,15,9
212,38,15,12
213,40,15,13
214,44,14,5
215,40,10,7
216,44,11,7
217,46,10,12
218,42,13,6
219,44,7,6
220,30,14,5
221,52,10,2
222,39,6,13
223,48,11,3
224,44,5,3
225,43,4,5
226,42,7,2
227,46,8,6
228,36,6,0
229,50,3,4
230,44,4,2
231,31,5,3
232,46,3,1
233,29,4,1
234,43,1,5
235,25,0,3
236,30,3,0
237,37,5,2
238,27,3,3
239,25,2,4
240,19,1,2
241,26,3,0
242,23,1,3
243,20,0,1
244,16,3,1
245,16,4,2
246,16,2,5
247,17,1,1
248,15,1,2
249,18,1,2
250,10,2,1
251,16,0,2
252,12,2,2
253,8,3,4
254,10,1,1
255,14,0,2
