,x,y,z
0,0,126,294
1,0,519,441
2,0,1111,525
3,0,1623,610
4,0,1911,652
5,0,2048,662
6,0,2182,667
7,0,2240,697
8,0,2419,720
9,0,2653,729
10,0,2770,734
11,0,2938,742
12,0,3057,745
13,0,3333,752
14,0,3959,756
15,0,4644,938
16,0,5445,1250
17,0,5884,1590
18,0,6165,2023
19,0,6337,2439
20,0,6578,2826
21,0,6776,4019
22,0,6937,5867
23,0,8050,7218
24,0,7592,8638
25,0,7333,9087
26,80,7450,9483
27,89,7600,10227
28,93,7701,10654
29,190,7857,11749
30,194,7985,38689
31,210,8103,66360
32,363,9116,58498
33,633,20831,61090
34,842,85825,63626
35,1087,58315,53835
36,1239,65959,63647
37,1290,68111,92888
38,1433,39133,87540
39,1525,79907,113460
40,1541,102917,110387
41,1712,120021,115091
42,1857,67605,98715
43,1782,62531,122439
44,1801,86709,146344
45,1943,120475,81734
46,1965,99081,95967
47,4085,158562,91735
48,5237,123506,98136
49,51021,124590,109658
50,39076,116208,106694
51,115416,90935,105531
52,92482,100308,87798
53,123116,77326,93624
54,150486,50075,90364
55,143816,58976,80266
56,206024,73725,157954
57,226016,96280,763462
58,207811,119864,3149742
59,187276,151714,10278011
60,112744,314959,4753293
61,127472,627889,905146
62,183785,2059224,419062
63,11192173,7414019,389035
64,10965072,7772245,367285
65,326973,2416235,326804
66,201548,766024,375440
67,218535,414275,322059
68,242457,191194,236554
69,266695,127478,112016
70,242973,68068,68215
71,242371,48292,81865
72,147834,67962,69617
73,139071,59828,77982
74,114200,61223,53902
75,77543,129233,68556
76,52508,66344,53701
77,66070,75317,47451
78,24837,88142,45286
79,6934,98438,48491
80,3234,86737,50096
81,3025,83496,59915
82,2996,67148,63978
83,3101,72130,66910
84,3052,83528,69966
85,2835,71023,63832
86,2465,75049,64423
87,2266,59003,35848
88,2015,48729,28722
89,1788,44028,54175
90,1722,64967,65860
91,1504,50647,32021
92,1079,38195,30593
93,894,38534,31679
94,801,44702,48271
95,633,36494,19139
96,390,22994,10938
97,286,16684,9304
98,224,13676,9197
99,190,18514,8589
100,165,9758,8433
101,92,8454,8397
102,89,7307,8680
103,84,5726,8477
104,81,6117,8209
105,78,6241,7940
106,42,10519,7561
107,0,4250,7287
108,0,3055,7035
109,0,2668,6480
110,0,2632,6099
111,0,2511,5774
112,0,1463,5410
113,0,1258,5171
114,0,1050,4778
115,0,893,4571
116,0,714,4055
117,0,564,3439
118,0,517,3127
119,0,498,2884
120,0,481,2546
121,0,446,2267
122,0,356,1678
123,0,263,1225
124,0,177,1118
125,0,77,866
126,0,34,638
127,0,30,277
