,x,y,z
0,0,3,34
1,0,2,52
2,0,10,73
3,0,6,99
4,0,13,163
5,0,23,217
6,0,36,289
7,0,51,397
8,0,81,437
9,0,74,588
10,0,82,677
11,0,113,784
12,0,130,886
13,0,141,1009
14,0,159,1118
15,0,177,1217
16,0,160,1251
17,0,194,1180
18,0,206,1167
19,0,200,1205
20,0,210,1227
21,0,252,1188
22,0,303,1200
23,0,343,1200
24,0,399,1176
25,0,420,1175
26,0,420,1135
27,0,421,1192
28,0,468,1189
29,0,525,1169
30,0,537,1161
31,0,536,1184
32,0,558,1172
33,0,573,1162
34,0,555,1196
35,0,560,1180
36,0,583,1190
37,0,593,1158
38,0,602,1120
39,0,564,1158
40,0,596,1133
41,0,627,1115
42,0,618,1146
43,0,607,1106
44,0,660,1122
45,0,648,1124
46,0,606,1134
47,0,671,1146
48,0,657,1133
49,0,692,1156
50,0,706,1176
51,0,742,1200
52,0,807,1206
53,0,838,1268
54,0,916,1334
55,9,1012,1400
56,74,1131,1482
57,67,1340,1631
58,838,1634,1846
59,1807,2114,2208
60,5073,3136,2977
61,34354,8538,7377
62,33265,7516,2813
63,4798,2739,440
64,900,1937,333
65,335,1560,150
66,147,1314,138
67,43,1144,147
68,71,1030,141
69,0,923,130
70,0,862,94
71,0,815,95
72,0,794,96
73,0,756,92
74,0,716,101
75,0,715,101
76,0,702,90
77,0,674,103
78,0,670,100
79,0,672,107
80,0,684,100
81,0,690,105
82,0,678,121
83,0,673,108
84,0,638,100
85,0,638,113
86,0,626,109
87,0,649,109
88,0,630,120
89,0,609,124
90,0,587,120
91,0,613,110
92,0,625,119
93,0,630,125
94,0,611,132
95,0,627,135
96,0,627,136
97,0,628,145
98,0,549,134
99,0,481,130
100,0,404,127
101,0,363,104
102,0,310,108
103,0,253,96
104,0,233,100
105,0,222,89
106,0,176,76
107,0,170,91
108,0,160,70
109,0,163,64
110,0,140,43
111,0,111,41
112,0,120,33
113,0,100,21
114,0,59,35
115,0,61,15
116,0,35,21
117,0,21,15
118,0,17,7
119,0,14,7
120,0,8,4
121,0,3,1
122,0,3,2
123,0,4,0
