,x,y,z
0,0,0,52
1,0,0,113
2,0,51,331
3,0,356,566
4,0,924,811
5,0,1958,1080
6,0,2667,1294
7,0,3413,1489
8,0,3923,1517
9,0,4281,1587
10,0,4480,1685
11,0,4660,1736
12,27,4583,1776
13,27,4645,1772
14,43,4504,1728
15,56,4515,1709
16,59,4524,1652
17,102,4426,1666
18,106,4265,1676
19,100,4175,1605
20,123,4121,1605
21,81,3940,1597
22,91,3724,1571
23,218,3594,1589
24,372,3557,1597
25,413,3398,1598
26,461,3351,1541
27,487,3463,1575
28,557,3379,1574
29,506,3075,1778
30,509,3245,2017
31,758,3052,2323
32,826,2956,2013
33,748,2986,2084
34,874,3096,2223
35,791,3124,2251
36,763,3008,2503
37,817,4309,3080
38,711,2887,2987
39,706,3300,3112
40,550,3969,3056
41,494,4196,3271
42,490,3902,4436
43,495,8103,4516
44,508,7635,5103
45,524,9746,4987
46,598,8737,5085
47,656,7341,4881
48,650,8223,4783
49,623,8831,4815
50,625,11277,6347
51,641,10625,6962
52,568,7276,5858
53,553,6685,5251
54,552,8258,5648
55,703,8884,6317
56,1675,4843,5379
57,1506,4998,4427
58,2178,5820,4662
59,2547,5055,3581
60,3196,3229,5281
61,3965,3996,5104
62,4250,1389,6450
63,4822,4623,5218
64,5888,4657,5386
65,13668,4753,7822
66,11899,1699,6284
67,10668,3520,5041
68,11057,4999,4440
69,11833,3936,3962
70,13898,4831,4274
71,12402,3013,4409
72,12303,4697,5129
73,12754,2879,5381
74,12936,3521,5421
75,13601,5157,6376
76,14349,4254,4660
77,15076,2657,4592
78,15558,1737,4298
79,16211,3281,3230
80,16087,1606,2231
81,15627,984,2019
82,14809,1342,2925
83,13871,2214,2649
84,12430,1714,2872
85,11135,1278,3076
86,10004,1938,3517
87,8902,2510,2913
88,7871,1745,2797
89,6688,1775,3088
90,5747,1477,2833
91,5051,1048,2953
92,4334,1009,3060
93,3433,1116,3114
94,2802,1128,3092
95,2293,1358,3251
96,1764,1152,3325
97,1674,1018,3377
98,1416,957,3358
99,978,1018,3637
100,863,967,3411
101,854,944,3416
102,723,961,3505
103,313,963,3532
104,272,1059,3513
105,204,1100,3548
106,169,1316,3658
107,105,1381,3675
108,110,1458,3695
109,128,1474,3709
110,97,1323,3751
111,58,1362,3667
112,55,1263,3626
113,32,1232,3557
114,29,1234,3421
115,29,1157,3266
116,28,1020,3129
117,28,933,2880
118,27,863,2487
119,28,748,2042
120,27,585,1494
121,28,524,1089
122,12,283,654
123,0,142,291
124,0,71,114
125,0,38,73
126,0,2,43
127,0,0,18
