,x,y,z
0,180,0,0
1,202,0,1
2,197,0,0
3,207,0,0
4,210,0,0
5,224,0,0
6,235,0,0
7,236,0,0
8,253,0,2
9,257,0,2
10,264,0,1
11,284,0,2
12,285,0,1
13,306,0,2
14,320,0,2
15,317,1,2
16,358,2,3
17,355,4,4
18,393,4,4
19,374,6,3
20,421,6,7
21,444,6,5
22,459,8,7
23,491,7,8
24,510,8,7
25,548,10,8
26,571,11,8
27,594,10,7
28,656,11,10
29,706,13,10
30,853,13,12
31,1241,17,18
32,1709,17,15
33,2391,19,20
34,3155,24,33
35,4253,27,35
36,5354,29,52
37,6771,37,57
38,8391,43,66
39,10166,56,88
40,12175,76,95
41,13863,111,128
42,16183,152,159
43,18365,205,185
44,21432,258,279
45,23756,363,383
46,26068,591,570
47,28834,831,864
48,31904,1296,1201
49,36142,1901,1719
50,40196,2562,2710
51,42243,3949,3969
52,43177,4605,4942
53,42557,4601,4802
54,52310,4816,4930
55,71992,6162,5846
56,90091,7375,7026
57,114901,8720,9033
58,156921,11069,11283
59,167775,15195,14756
60,161993,29354,34185
61,607489,1751977,2100805
62,589306,1742002,1420049
63,157615,30960,20795
64,163786,15440,10057
65,153130,13821,7849
66,112184,9161,6680
67,88055,6669,5024
68,70433,4898,4198
69,51044,4408,3579
70,41666,4547,3607
71,42213,4249,3519
72,41597,3178,2733
73,38777,2108,1619
74,35552,1616,914
75,31239,1111,707
76,28387,790,537
77,25485,580,370
78,23070,420,243
79,20879,285,160
80,18199,168,111
81,15692,109,80
82,13378,92,52
83,11561,88,39
84,10038,61,36
85,8028,61,27
86,6729,43,22
87,5282,23,22
88,4110,13,15
89,3096,19,17
90,2347,14,11
91,1694,7,10
92,1185,7,10
93,850,5,10
94,682,6,9
95,633,2,6
96,583,1,5
97,555,1,5
98,531,0,6
99,512,1,4
100,472,0,6
101,456,2,4
102,439,1,4
103,407,2,4
104,394,1,5
105,347,0,1
106,366,1,0
107,350,2,0
108,310,1,0
109,302,0,0
110,308,1,0
111,266,0,0
112,290,0,0
113,250,0,0
114,267,0,1
115,230,0,0
116,252,0,0
117,205,0,0
118,234,0,0
119,191,1,0
120,220,0,0
121,176,0,0
122,196,0,0
123,188,0,0
