,x,y,z
0,0,3,96
1,0,10,124
2,0,12,127
3,0,10,141
4,0,12,146
5,0,13,150
6,0,16,161
7,0,14,151
8,0,10,175
9,0,21,170
10,0,13,181
11,0,23,171
12,0,22,186
13,0,21,189
14,0,23,191
15,0,26,196
16,0,26,201
17,0,24,216
18,0,29,200
19,0,31,214
20,0,33,205
21,0,32,225
22,0,37,213
23,0,32,236
24,0,43,226
25,0,34,221
26,0,44,255
27,0,49,210
28,0,48,260
29,0,45,226
30,0,46,253
31,0,59,257
32,0,49,240
33,0,55,266
34,0,66,263
35,0,71,268
36,0,68,284
37,0,81,273
38,0,75,275
39,0,85,297
40,0,83,287
41,0,100,311
42,0,109,294
43,0,121,331
44,0,132,321
45,0,156,325
46,0,167,362
47,0,177,361
48,0,182,354
49,0,212,373
50,0,229,412
51,0,259,399
52,0,286,441
53,0,314,436
54,0,339,488
55,0,394,524
56,0,444,556
57,0,509,617
58,11,607,740
59,115,766,884
60,724,1155,1318
61,12215,3544,3621
62,11583,3883,1484
63,680,1357,213
64,201,886,122
65,43,684,109
66,3,607,68
67,0,523,65
68,0,459,50
69,0,417,51
70,0,369,63
71,0,352,35
72,0,313,46
73,0,284,25
74,0,274,26
75,0,226,31
76,0,232,26
77,0,205,27
78,0,176,27
79,0,179,29
80,0,153,32
81,0,160,38
82,0,145,30
83,0,134,26
84,0,131,23
85,0,115,22
86,0,110,24
87,0,113,23
88,0,96,24
89,0,93,26
90,0,88,22
91,0,87,28
92,0,78,30
93,0,72,33
94,0,72,39
95,0,64,53
96,0,62,50
97,0,53,21
98,0,51,20
99,0,46,18
100,0,41,19
101,0,40,21
102,0,39,15
103,0,34,22
104,0,32,18
105,0,25,11
106,0,42,8
107,0,26,15
108,0,18,10
109,0,29,8
110,0,17,10
111,0,21,11
112,0,20,8
113,0,14,8
114,0,16,12
115,0,15,6
116,0,15,5
117,0,14,7
118,0,14,6
119,0,7,5
120,0,11,5
121,0,9,5
122,0,6,2
123,0,5,6
