,x,y,z
0,0,23,144
1,0,202,164
2,0,220,368
3,0,195,406
4,0,272,493
5,0,677,1125
6,0,994,1434
7,0,1393,3484
8,1393,2412,10329
9,11450,3161,10660
10,21464,2953,10408
11,16984,3052,10779
12,13877,6330,16426
13,12368,8090,18202
14,12837,12266,25267
15,37936,86557,97926
16,37820,85302,33126
17,12581,10611,2474
18,12259,6524,2070
19,13610,6907,2003
20,16611,4835,1814
21,20951,3656,1525
22,11543,2847,1070
23,1139,1845,762
24,0,1062,600
25,0,942,494
26,0,658,417
27,0,346,139
28,0,202,161
29,0,152,170
30,0,111,231
31,0,26,150
