,x,y,z
0,0,0,0
1,0,0,0
2,0,0,0
3,0,0,0
4,0,65,0
5,0,139,0
6,0,305,0
7,0,448,0
8,0,607,0
9,0,664,0
10,0,660,0
11,0,681,0
12,0,710,0
13,0,673,0
14,0,678,0
15,0,684,0
16,0,684,0
17,0,648,0
18,0,655,0
19,0,661,0
20,0,654,0
21,0,633,0
22,0,637,0
23,0,622,0
24,0,616,0
25,0,538,37
26,0,540,51
27,0,545,50
28,0,551,50
29,0,559,51
30,0,566,55
31,0,576,92
32,0,534,113
33,0,469,224
34,0,473,231
35,0,479,336
36,0,487,627
37,0,594,603
38,0,620,672
39,0,625,930
40,0,631,979
41,67,647,1336
42,76,663,1693
43,80,665,1988
44,81,541,1471
45,82,446,1336
46,83,427,1202
47,87,452,1523
48,152,413,1515
49,248,338,1570
50,255,344,1267
51,206,352,1179
52,183,512,1101
53,195,3275,1124
54,193,401,1286
55,197,423,1414
56,202,468,1813
57,1663,1599,2298
58,495,1251,6526
59,5901,1654,2927
60,14927,1195,1795
61,3922,4529,2024
62,2244,1902,9268
63,36654,14027,35691
64,48928,31265,3531
65,15319,13642,3728
66,9763,6392,2947
67,6652,7468,2618
68,7420,8151,1795
69,6325,6366,1207
70,6111,8531,1221
71,5965,6193,1212
72,5517,10408,1126
73,5326,10549,1419
74,5231,8983,1433
75,4847,16727,3072
76,4290,14223,2676
77,4031,4796,2868
78,3534,2866,3049
79,3113,2271,3658
80,3090,2235,2969
81,2764,1859,3489
82,2678,2153,2979
83,2678,1637,2587
84,2546,1185,2752
85,2347,1680,3153
86,2149,1003,2916
87,1937,857,2634
88,1787,893,2547
89,1480,949,2433
90,1100,974,2313
91,815,827,2322
92,502,378,2289
93,355,366,2305
94,218,409,2276
95,79,411,2259
96,71,345,2312
97,58,324,2349
98,0,295,2342
99,0,213,2438
100,0,132,2658
101,0,131,2670
102,0,130,2653
103,0,132,2578
104,0,130,2550
105,0,110,2508
106,0,95,2560
107,0,93,2780
108,0,94,2780
109,0,92,2739
110,0,93,2696
111,0,92,2725
112,0,108,2710
113,0,110,2784
114,0,87,2754
115,0,66,2728
116,0,62,2645
117,0,62,2567
118,0,62,2499
119,0,44,2374
120,0,32,2183
121,0,3,1775
122,0,0,1300
123,0,0,872
124,0,0,362
125,0,0,97
126,0,0,0
127,0,0,0
