,x,y,z
0,1273,0,60
1,1524,0,84
2,1881,0,125
3,2134,0,130
4,2657,0,173
5,2795,528,583
6,2728,871,880
7,3590,883,1033
8,5929,1157,1304
9,8867,2181,1764
10,12411,2642,2290
11,18445,3912,2861
12,19859,5016,3129
13,15949,6284,3739
14,13446,6587,6361
15,30017,110859,117190
16,29298,110885,99584
17,11226,6514,7706
18,13386,2491,5635
19,16888,1964,4399
20,15905,1906,3654
21,10793,1332,2417
22,7837,1228,2103
23,5170,924,1340
24,3113,716,740
25,2365,644,638
26,2356,476,386
27,2246,153,56
28,2002,84,0
29,1786,82,0
30,1407,45,0
31,1031,0,0
