,x,y,z
0,10,3,78
1,14,7,108
2,28,10,110
3,28,17,161
4,27,10,175
5,30,32,195
6,31,18,232
7,35,21,302
8,28,61,343
9,42,86,324
10,38,133,446
11,31,72,441
12,49,57,377
13,39,62,471
14,35,68,462
15,56,138,446
16,42,113,509
17,56,55,463
18,47,83,882
19,58,48,766
20,54,71,702
21,61,117,664
22,64,87,833
23,60,92,838
24,73,93,763
25,68,155,768
26,79,201,754
27,73,283,916
28,88,209,983
29,95,245,1039
30,99,149,1069
31,95,181,1232
32,104,121,1218
33,118,152,1221
34,122,148,1513
35,137,151,1560
36,133,131,1731
37,153,303,1749
38,159,227,2049
39,177,250,2004
40,197,244,2240
41,208,248,2496
42,238,497,2824
43,244,337,2966
44,267,322,2876
45,283,447,3207
46,341,524,3368
47,374,496,3912
48,432,551,3929
49,461,540,4726
50,493,460,4656
51,568,502,4346
52,647,407,4634
53,766,445,5022
54,818,535,5078
55,901,579,5813
56,1039,594,6246
57,1224,575,6884
58,1362,879,6872
59,1668,1161,6814
60,2120,1164,6915
61,2203,971,7511
62,2549,1032,7288
63,3240,1063,7431
64,3466,1166,8585
65,3641,1287,8000
66,3533,965,7387
67,3671,1326,7955
68,3316,1378,8280
69,3385,1162,8621
70,3103,1572,9068
71,2974,1354,9154
72,2942,1241,9384
73,2670,1516,10336
74,2412,1759,10315
75,2241,1509,9753
76,2019,1411,10624
77,1769,1565,10882
78,1752,2211,11598
79,1662,1831,11356
80,1593,1892,11557
81,1538,1798,11818
82,1334,1913,12075
83,1333,1774,13944
84,1247,2118,14212
85,1250,2047,15919
86,1222,2029,17713
87,1160,2107,20313
88,1134,1800,21223
89,1048,2039,25912
90,1066,2454,31188
91,1082,2206,38938
92,1069,2661,43350
93,1010,2627,52612
94,1014,2519,54724
95,1008,2467,57039
96,1024,2588,49945
97,1041,2615,44375
98,1067,2714,41143
99,1123,2795,34578
100,1159,2846,29769
101,1187,3296,29199
102,1283,3149,24989
103,1348,3269,22188
104,2201,3248,19483
105,1936,2941,17026
106,2240,3993,17596
107,2706,3305,16436
108,3055,3898,14836
109,3616,3954,12437
110,3673,3778,14493
111,3845,3904,11064
112,5355,4409,10300
113,6847,3614,10439
114,7947,3792,9214
115,9603,4041,10041
116,12067,3756,10132
117,14110,4324,10637
118,16164,4752,11546
119,20291,4953,12346
120,23332,5024,11585
121,30463,4763,14468
122,35700,4897,14054
123,43301,6884,12289
124,51875,9472,13200
125,70847,17154,13977
126,93507,28958,17378
127,162141,469063,30378
128,166889,478127,13818
129,97529,33210,5268
130,68522,17767,2722
131,50894,7762,2490
132,44740,6200,3338
133,35923,5868,2353
134,29460,4934,1958
135,24143,6742,1955
136,19675,6257,2839
137,15659,5142,1932
138,12980,5695,1559
139,9844,4644,1416
140,9064,4486,1657
141,7437,4851,2568
142,5373,3716,1346
143,4784,3515,1211
144,3769,3554,1088
145,3696,3547,1426
146,3061,3939,1403
147,2443,3950,966
148,2081,4878,1075
149,1849,4342,997
150,1683,3714,922
151,1395,3848,918
152,1451,3324,908
153,1124,4002,766
154,1079,2863,745
155,1002,2531,930
156,998,2474,719
157,955,2378,876
158,924,2453,781
159,915,2612,914
160,909,2801,819
161,941,2582,695
162,936,2596,567
163,962,2453,590
164,960,2513,534
165,966,2590,455
166,976,2497,522
167,995,2213,634
168,1037,2397,477
169,1045,2247,382
170,1149,2006,331
171,1176,2016,395
172,1255,2006,343
173,1247,1877,379
174,1359,1906,255
175,1431,1992,250
176,1490,1692,298
177,1612,1631,344
178,1804,1655,399
179,1863,1738,328
180,1953,1690,428
181,2357,2020,243
182,2256,1440,264
183,2526,1523,252
184,2901,1455,280
185,2959,1127,376
186,3041,1000,279
187,3406,853,286
188,3654,857,325
189,3331,895,499
190,3374,1232,505
191,3654,866,522
192,3044,1057,348
193,2415,1176,264
194,2086,696,334
195,1802,696,406
196,1549,879,331
197,1304,703,430
198,1227,819,300
199,1084,825,338
200,930,926,237
201,784,854,286
202,700,847,353
203,646,1167,394
204,583,760,308
205,485,559,213
206,415,498,276
207,351,418,274
208,314,353,113
209,305,408,98
210,283,431,158
211,245,521,133
212,231,593,178
213,212,428,171
214,200,499,209
215,167,213,80
216,154,313,73
217,153,168,120
218,131,184,184
219,130,170,122
220,122,184,48
221,115,256,67
222,108,82,71
223,100,67,55
224,94,60,191
225,90,52,334
226,80,69,72
227,78,59,5
228,76,127,6
229,74,97,7
230,64,61,9
231,60,53,9
232,65,85,12
233,54,88,10
234,60,95,29
235,46,63,32
236,53,64,24
237,41,90,3
238,59,25,1
239,40,33,2
240,41,75,6
241,40,33,1
242,40,27,3
243,37,17,1
244,36,19,2
245,38,37,0
246,29,27,2
247,34,49,1
248,32,16,2
249,28,39,0
250,29,9,1
251,28,19,0
252,21,13,2
253,20,15,2
254,17,14,0
255,11,5,0
