,x,y,z
0,0,6,185
1,0,7,179
2,0,9,169
3,0,10,179
4,0,10,170
5,0,14,195
6,0,13,192
7,0,18,195
8,0,19,198
9,0,20,199
10,0,21,199
11,0,25,196
12,0,25,207
13,0,31,198
14,0,19,215
15,0,36,216
16,0,36,205
17,0,35,231
18,0,37,215
19,0,43,225
20,0,46,244
21,0,43,248
22,0,50,275
23,0,49,271
24,0,60,267
25,0,72,267
26,0,61,289
27,0,71,312
28,0,69,298
29,0,85,315
30,0,86,305
31,0,98,325
32,0,105,367
33,0,104,306
34,0,116,358
35,0,119,355
36,0,133,338
37,0,135,360
38,0,137,374
39,0,157,361
40,0,151,369
41,0,166,391
42,0,184,380
43,0,174,373
44,0,201,394
45,0,203,394
46,0,217,428
47,0,241,386
48,0,236,426
49,0,256,457
50,0,296,441
51,0,313,459
52,0,340,486
53,0,356,508
54,0,406,521
55,0,468,566
56,0,507,627
57,5,595,695
58,38,727,815
59,231,969,985
60,1250,1483,1432
61,13789,4924,4230
62,12031,3711,1204
63,1723,1383,171
64,243,950,91
65,49,699,58
66,8,550,63
67,0,486,64
68,0,419,53
69,0,374,39
70,0,366,34
71,0,321,36
72,0,299,42
73,0,287,31
74,0,240,34
75,0,227,38
76,0,219,33
77,0,205,37
78,0,192,30
79,0,192,44
80,0,177,30
81,0,162,39
82,0,167,35
83,0,148,41
84,0,147,32
85,0,127,32
86,0,131,39
87,0,118,38
88,0,114,33
89,0,95,34
90,0,89,34
91,0,86,35
92,0,79,35
93,0,67,26
94,0,61,18
95,0,64,22
96,0,59,20
97,0,54,12
98,0,52,21
99,0,55,17
100,0,48,15
101,0,43,15
102,0,47,14
103,0,36,12
104,0,37,15
105,0,30,17
106,0,31,9
107,0,33,14
108,0,25,11
109,0,25,15
110,0,20,15
111,0,22,11
112,0,17,10
113,0,17,6
114,0,15,5
115,0,13,4
116,0,9,6
117,0,10,6
118,0,5,3
119,0,8,4
120,0,6,5
121,0,5,4
122,0,7,5
123,0,8,7
