,x,y,z
0,0,61,634
1,0,119,1474
2,0,167,1994
3,0,191,2382
4,0,232,2668
5,0,270,2958
6,0,308,3227
7,0,365,3445
8,0,398,3709
9,0,449,3881
10,0,480,4091
11,0,531,4272
12,0,614,4435
13,0,681,4619
14,0,757,4739
15,0,835,4871
16,0,913,5037
17,0,991,5122
18,0,1054,5261
19,0,1149,5408
20,0,1235,5531
21,0,1291,5662
22,0,1372,5824
23,0,1462,5961
24,0,1552,6086
25,0,1706,6234
26,16,1775,6438
27,21,1845,6501
28,19,1996,6698
29,24,2043,6824
30,101,2210,6989
31,96,2507,7113
32,188,2614,7325
33,214,3065,7449
34,261,3146,7645
35,269,3288,7761
36,231,3593,7926
37,303,3946,8096
38,315,4168,8272
39,382,4666,8427
40,449,5035,8647
41,475,5085,8827
42,482,5082,9091
43,547,5380,9368
44,663,5741,9511
45,798,6327,9752
46,894,6531,9934
47,1111,7465,10046
48,1609,7548,10331
49,2174,7334,10661
50,2703,8409,10847
51,3219,8693,10978
52,4341,8985,11119
53,4719,9741,11252
54,5848,10633,11294
55,7141,11355,11303
56,10286,11561,11329
57,14184,11214,11071
58,17873,13032,10602
59,23594,13490,10221
60,29349,13054,9804
61,38842,13864,9250
62,46838,13761,8894
63,51517,14243,8462
64,48073,12270,8110
65,46551,13146,7865
66,38981,12494,6914
67,31842,13202,6543
68,24409,13474,5450
69,18960,12744,5205
70,15604,11543,4179
71,10807,10794,4061
72,8843,10097,3428
73,6622,9981,3657
74,4983,9615,3168
75,3997,9152,3091
76,3090,8950,2660
77,2590,7841,2428
78,1960,7331,2139
79,1458,7233,1625
80,1232,6805,1749
81,1098,6524,1622
82,938,5885,1419
83,736,5429,1240
84,625,5028,1183
85,461,4834,1043
86,367,4908,1038
87,334,4454,1324
88,295,4135,1057
89,254,3687,1109
90,175,3387,1262
91,127,3445,854
92,100,3118,698
93,89,2731,601
94,99,2550,393
95,38,2380,358
96,38,2168,362
97,44,2054,362
98,46,1922,392
99,53,1747,258
100,44,1567,244
101,32,1414,247
102,36,1310,259
103,41,1212,302
104,52,1122,195
105,25,1032,186
106,22,937,179
107,26,893,169
108,37,850,172
109,1,776,140
110,0,718,121
111,0,664,130
112,0,589,136
113,0,520,153
114,0,496,191
115,0,451,157
116,0,429,139
117,0,407,143
118,0,375,181
119,0,341,152
120,0,314,58
121,0,293,57
122,0,257,52
123,0,228,44
124,0,176,30
125,0,142,27
126,0,105,25
127,0,47,12
