,x,y,z
0,10,1,36
1,13,5,47
2,14,14,69
3,14,18,160
4,18,31,231
5,16,52,304
6,22,112,523
7,21,100,736
8,18,145,917
9,29,360,1408
10,20,357,1972
11,29,403,2717
12,28,694,3318
13,33,1037,4027
14,35,1321,6023
15,44,1712,8276
16,49,2032,10066
17,50,2478,13725
18,54,3391,15913
19,66,4209,17264
20,77,5304,18479
21,83,7170,18160
22,97,7773,18588
23,119,8816,17951
24,143,8347,16940
25,161,8501,16151
26,178,8937,15933
27,237,8789,14227
28,275,8125,13808
29,364,8253,13318
30,456,7682,13394
31,657,7047,13226
32,948,6934,13693
33,1342,6725,13104
34,1431,5985,13522
35,2330,5646,13523
36,2998,5646,13222
37,3420,5285,13154
38,3819,5414,13322
39,3596,5286,12876
40,3431,4905,13545
41,3710,4783,14418
42,4000,4788,14817
43,4810,4581,16053
44,5046,4855,16968
45,5822,5012,16594
46,6422,5250,15357
47,6902,5148,15489
48,7547,5332,15438
49,8026,6104,15592
50,8727,6142,13294
51,9904,6391,13657
52,10340,6789,14372
53,11001,8030,12704
54,11664,8605,13064
55,14765,9223,14192
56,12696,10143,13570
57,13835,12226,14341
58,16818,14903,15765
59,17352,25007,18340
60,42680,29728,21864
61,165174,79149,44318
62,173348,75405,20233
63,44360,30271,4657
64,15785,17902,1876
65,16052,14809,1291
66,13423,13415,1108
67,11553,10636,998
68,11887,9441,914
69,11964,8086,896
70,11403,7081,900
71,11377,6918,883
72,10162,5949,834
73,9774,6232,1000
74,9328,5529,929
75,8549,4958,829
76,7988,4692,929
77,7092,4972,910
78,6547,5177,966
79,5563,4854,901
80,5249,4481,929
81,4840,4426,993
82,3950,4396,1074
83,3796,4562,1127
84,2994,4593,1125
85,3383,4677,1134
86,3019,4804,1285
87,2328,5011,1252
88,1998,5245,1327
89,1269,5364,1432
90,868,5919,1653
91,625,6263,1716
92,498,6545,1612
93,347,6895,1735
94,280,7205,2081
95,223,7974,2104
96,194,8495,2055
97,155,8262,2088
98,131,8279,2074
99,104,8944,2438
100,85,9088,2147
101,80,8112,2201
102,62,7099,1873
103,55,6247,1811
104,48,5159,1742
105,51,3741,1372
106,35,2450,1033
107,37,2525,1131
108,30,1938,676
109,29,892,678
110,27,871,443
111,25,821,427
112,19,696,377
113,21,513,189
114,20,408,126
115,18,278,164
116,14,139,77
117,12,104,81
118,15,79,66
119,12,25,13
120,7,16,12
121,11,7,7
122,10,5,2
123,6,1,0
