,x,y,z
0,62,0,0
1,63,0,0
2,68,0,0
3,66,0,0
4,56,0,0
5,64,0,0
6,65,0,0
7,69,0,0
8,64,0,0
9,69,0,0
10,76,0,0
11,74,0,0
12,64,0,0
13,81,0,0
14,73,0,0
15,73,0,0
16,76,0,0
17,83,0,0
18,81,0,0
19,74,0,0
20,92,0,0
21,79,0,0
22,80,0,0
23,85,0,0
24,98,0,0
25,89,0,0
26,87,0,0
27,98,0,0
28,85,0,0
29,95,0,0
30,105,0,0
31,97,0,0
32,109,0,0
33,99,0,0
34,105,0,0
35,112,0,0
36,105,0,0
37,118,0,0
38,114,0,0
39,104,0,0
40,122,0,0
41,130,0,0
42,123,0,0
43,119,0,0
44,131,0,0
45,136,0,0
46,133,0,0
47,136,0,0
48,134,0,0
49,152,0,0
50,156,0,0
51,133,0,0
52,153,0,0
53,171,0,0
54,155,0,0
55,159,0,0
56,175,0,0
57,178,0,0
58,166,0,0
59,186,0,0
60,195,0,0
61,178,0,0
62,212,0,0
63,202,0,0
64,185,0,0
65,244,0,0
66,192,0,0
67,234,0,0
68,240,0,0
69,232,0,0
70,249,0,0
71,240,0,0
72,336,0,0
73,442,0,0
74,587,0,0
75,761,0,0
76,1033,0,0
77,1345,0,0
78,1642,0,0
79,2029,0,0
80,2375,0,0
81,2631,0,0
82,3072,0,0
83,3671,0,0
84,4009,0,0
85,4413,0,0
86,4692,0,0
87,5280,0,0
88,5815,0,0
89,5814,0,0
90,6095,0,0
91,6830,0,0
92,7245,0,0
93,7280,0,0
94,7614,0,0
95,7849,0,0
96,7877,0,0
97,8323,0,0
98,8562,0,0
99,8681,0,0
100,8664,0,0
101,8666,0,0
102,8781,0,0
103,8600,0,0
104,8439,0,0
105,8313,0,0
106,8333,0,0
107,10627,0,0
108,14609,0,0
109,20314,0,0
110,27966,0,0
111,37048,0,0
112,46181,0,0
113,54246,0,0
114,61219,0,0
115,68970,0,0
116,82015,0,0
117,95595,0,0
118,96684,0,0
119,77889,0,0
120,18092,0,0
121,830,0,0
122,66,0,1
123,0,0,10
124,0,11,83
125,0,190,659
126,0,11810,21974
127,0,868978,1069322
128,0,819283,614446
129,0,11350,5311
130,0,217,45
131,5,12,0
132,99,0,0
133,111,0,0
134,1063,0,0
135,18799,0,0
136,69533,0,0
137,84915,0,0
138,84001,0,0
139,72287,0,0
140,60751,0,0
141,53952,0,0
142,47783,0,0
143,40744,0,0
144,32727,0,0
145,24726,0,0
146,17950,0,0
147,12919,0,0
148,9387,0,0
149,7351,0,0
150,7305,0,0
151,7423,0,0
152,7597,0,0
153,7613,0,0
154,7787,0,0
155,7627,0,0
156,7494,0,0
157,7525,0,0
158,7387,0,0
159,7046,0,0
160,6794,0,0
161,6722,0,0
162,6569,0,0
163,5996,0,0
164,5895,0,0
165,5734,0,0
166,5327,0,0
167,4529,0,0
168,4729,0,0
169,4362,0,0
170,4087,0,0
171,3253,0,0
172,3089,0,0
173,2722,0,0
174,2368,0,0
175,2202,0,0
176,1823,0,0
177,1501,0,0
178,1207,0,0
179,899,0,0
180,701,0,0
181,517,0,0
182,384,0,0
183,301,0,0
184,208,0,0
185,236,0,0
186,202,0,0
187,186,0,0
188,221,0,0
189,166,0,0
190,213,0,0
191,180,0,0
192,152,0,0
193,209,0,0
194,149,0,0
195,160,0,0
196,178,0,0
197,139,0,0
198,149,0,0
199,176,0,0
200,136,0,0
201,116,0,0
202,165,0,0
203,146,0,0
204,103,0,0
205,143,0,0
206,141,0,0
207,121,0,0
208,93,0,0
209,142,0,0
210,122,0,0
211,115,0,0
212,80,0,0
213,118,0,0
214,124,0,0
215,105,0,0
216,93,0,0
217,79,0,0
218,123,0,0
219,99,0,0
220,105,0,0
221,77,0,0
222,74,0,0
223,108,0,0
224,90,0,0
225,89,0,0
226,90,0,0
227,61,0,0
228,81,0,0
229,93,0,0
230,79,0,0
231,88,0,0
232,76,0,0
233,54,0,0
234,69,0,0
235,90,0,0
236,70,0,0
237,73,0,0
238,81,0,0
239,61,0,0
240,44,0,0
241,71,0,0
242,73,0,0
243,64,0,0
244,68,0,0
245,69,0,0
246,67,0,0
247,43,0,0
248,39,0,0
249,79,0,0
250,56,0,0
251,53,0,0
252,62,0,0
253,60,0,0
254,63,0,0
255,43,0,0
